grouping,group_value,metric,mean_bias,std_bias,median_bias,count,p_value_anova,p_value_vs_real,p_value_vs_zero,p_value,f_statistic,t_statistic,significant,significantly_different_from_real,p_value_vs_real_bonferroni,significantly_different_from_real_bonferroni
region,Latin America,diff_health,5.94775,0.2906134844917234,5.973000000000001,20,0.03654117395715927,1.3385111541256933e-26,1.3385111541256933e-26,1.3385111541256933e-26,2.025767103885527,91.52757200124447,True,True,4.818640154852496e-24,True
region,Middle East,diff_health,5.804954545454546,0.3903025050579938,5.7735,22,0.03654117395715927,2.4232466610790971e-26,2.4232466610790971e-26,2.4232466610790971e-26,2.025767103885527,69.76037799453265,True,True,8.72368797988475e-24,True
region,North America,diff_health,5.959722222222222,0.2607996313502346,5.947,18,0.03654117395715927,9.1493247907583e-25,9.1493247907583e-25,9.1493247907583e-25,2.025767103885527,96.95167072522862,True,True,3.293756924672988e-22,True
region,Oceania,diff_health,5.9857499999999995,0.19828830020956942,5.976999999999999,4,0.03654117395715927,1.0011232440007713e-05,1.0011232440007713e-05,1.0011232440007713e-05,2.025767103885527,60.37421263557877,True,True,0.0036040436784027766,True
region,Other,diff_health,5.815850877192982,0.3430571879479626,5.8105,114,0.03654117395715927,4.673248944173573e-141,4.673248944173573e-141,4.673248944173573e-141,2.025767103885527,181.00858136618814,True,True,1.6823696199024862e-138,True
region,South Asia,diff_health,5.7129166666666675,0.33561435074239915,5.752,12,0.03654117395715927,4.1247189070065055e-15,4.1247189070065055e-15,4.1247189070065055e-15,2.025767103885527,58.96685826565649,True,True,1.484898806522342e-12,True
region,Western Europe,diff_health,5.992324999999999,0.22855043627846594,6.0120000000000005,40,0.03654117395715927,3.5611067803149114e-57,3.5611067803149114e-57,3.5611067803149114e-57,2.025767103885527,165.82243979513188,True,True,1.2819984409133681e-54,True
region,Africa,diff_freedom,5.3979583333333325,0.6783120661303106,5.29,24,8.555413375838425e-12,1.6344989949842297e-22,1.6344989949842297e-22,1.6344989949842297e-22,8.888428533378121,38.98572421069346,True,True,5.884196381943226e-20,True
region,East Asia,diff_freedom,5.7444999999999995,0.5691464901699094,5.7175,12,8.555413375838425e-12,1.2574414634738202e-12,1.2574414634738202e-12,1.2574414634738202e-12,8.888428533378121,34.96381348537901,True,True,4.5267892685057524e-10,True
region,Eastern Europe,diff_freedom,6.05276923076923,0.5682204014424193,6.1485,26,8.555413375838425e-12,1.8016322375021884e-27,1.8016322375021884e-27,1.8016322375021884e-27,8.888428533378121,54.315523238202125,True,True,6.485876055007878e-25,True
region,Latin America,diff_freedom,5.77025,0.6289828777687956,5.7364999999999995,20,8.555413375838425e-12,5.158923337450348e-20,5.158923337450348e-20,5.158923337450348e-20,8.888428533378121,41.027098521149185,True,True,1.8572124014821252e-17,True
region,Middle East,diff_freedom,5.2709090909090905,0.939148647349386,5.4005,22,8.555413375838425e-12,1.4492022231096153e-17,1.4492022231096153e-17,1.4492022231096153e-17,8.888428533378121,26.324645345945022,True,True,5.217128003194615e-15,True
region,North America,diff_freedom,5.736,0.8244245051585266,5.922,18,8.555413375838425e-12,4.785910768452125e-16,4.785910768452125e-16,4.785910768452125e-16,8.888428533378121,29.51851482948914,True,True,1.722927876642765e-13,True
region,Oceania,diff_freedom,6.3934999999999995,0.3819952006679315,6.385999999999999,4,8.555413375838425e-12,5.860638523454336e-05,5.860638523454336e-05,5.860638523454336e-05,8.888428533378121,33.47424254975323,True,True,0.02109829868443561,True
region,Other,diff_freedom,5.415877192982456,0.7988485866739631,5.4365000000000006,114,8.555413375838425e-12,1.6336610608575416e-96,1.6336610608575416e-96,1.6336610608575416e-96,8.888428533378121,72.3863640212785,True,True,5.88117981908715e-94,True
region,South Asia,diff_freedom,5.07075,0.9548658282711765,5.186,12,8.555413375838425e-12,1.3079168100000668e-09,1.3079168100000625e-09,1.3079168100000668e-09,8.888428533378121,18.39587588631482,True,True,4.7085005160002404e-07,True
region,Western Europe,diff_freedom,6.362375,0.4059574114014856,6.4115,40,8.555413375838425e-12,1.762260616981162e-48,1.762260616981162e-48,1.762260616981162e-48,8.888428533378121,99.12170963281581,True,True,6.344138221132183e-46,True
region,Africa,diff_generosity,3.5853750000000004,0.39018076217813863,3.509,24,6.32042367223404e-07,6.230255351609343e-24,6.230255351609343e-24,6.230255351609343e-24,5.4618475084182565,45.01677241853164,True,True,2.2428919265793635e-21,True
region,East Asia,diff_generosity,3.5775,0.311669842796975,3.5255,12,6.32042367223404e-07,3.0869445718847777e-13,3.0869445718848e-13,3.0869445718847777e-13,5.4618475084182565,39.76266493074899,True,True,1.11130004587852e-10,True
region,Eastern Europe,diff_generosity,3.5251923076923077,0.30060818608025563,3.46,26,6.32042367223404e-07,1.658580336041223e-28,1.658580336041223e-28,1.658580336041223e-28,5.4618475084182565,59.79552520000681,True,True,5.970889209748402e-26,True
region,Latin America,diff_generosity,3.48145,0.24794491642086036,3.449,20,6.32042367223404e-07,1.6812927363912327e-23,1.6812927363912206e-23,1.6812927363912327e-23,5.4618475084182565,62.79426069823377,True,True,6.052653851008437e-21,True
region,Middle East,diff_generosity,3.9534545454545453,0.5775241678944395,3.9804999999999997,22,6.32042367223404e-07,2.4662048848969265e-19,2.4662048848969265e-19,2.4662048848969265e-19,5.4618475084182565,32.10834547989851,True,True,8.878337585628935e-17,True
region,North America,diff_generosity,3.6513888888888886,0.3297066680067365,3.6745,18,6.32042367223404e-07,1.9448609902711743e-19,1.9448609902711609e-19,1.9448609902711743e-19,5.4618475084182565,46.985798492188046,True,True,7.001499564976227e-17,True
region,Other,diff_generosity,3.572301724137931,0.37957732144257944,3.5385,116,6.32042367223404e-07,2.5665608188553957e-114,2.5665608188553957e-114,2.5665608188553957e-114,5.4618475084182565,101.36239674268128,True,True,9.239618947879424e-112,True
region,South Asia,diff_generosity,3.527416666666667,0.34974418140155333,3.4945,12,6.32042367223404e-07,1.267650648572738e-12,1.267650648572738e-12,1.267650648572738e-12,5.4618475084182565,34.93790725351456,True,True,4.563542334861857e-10,True
region,Western Europe,diff_generosity,3.869625,0.3076973777627155,3.8514999999999997,40,6.32042367223404e-07,9.040194833242285e-45,9.040194833242285e-45,9.040194833242285e-45,5.4618475084182565,79.53807588289324,True,True,3.254470139967223e-42,True
region,Africa,diff_corruption,2.4620833333333336,0.6752072735974047,2.3134999999999994,24,6.271601932710906e-36,5.586849034605317e-15,5.586849034605317e-15,5.586849034605317e-15,29.466911222744297,17.863693436671525,True,True,2.011265652457914e-12,True
region,East Asia,diff_corruption,4.372,1.9698219116550517,3.476,12,6.271601932710906e-36,9.509370612075288e-06,9.509370612075288e-06,9.509370612075288e-06,29.466911222744297,7.688538832760438,True,True,0.003423373420347104,True
region,Eastern Europe,diff_corruption,3.8389615384615388,1.3699530935260296,3.3925,26,6.271601932710906e-36,1.5633896156185597e-13,1.5633896156185597e-13,1.5633896156185597e-13,29.466911222744297,14.288766446860562,True,True,5.628202616226815e-11,True
region,Latin America,diff_corruption,2.9068,1.412109642380953,2.5155000000000003,20,6.271601932710906e-36,1.9617569078371133e-08,1.9617569078371133e-08,1.9617569078371133e-08,29.466911222744297,9.20580414143635,True,True,7.062324868213608e-06,True
region,Middle East,diff_corruption,3.1811499999999997,1.774906173205843,2.9944999999999995,20,6.271601932710906e-36,1.6288212271747847e-07,1.6288212271747847e-07,1.6288212271747847e-07,29.466911222744297,8.01537315493747,True,True,5.863756417829225e-05,True
region,North America,diff_corruption,3.0940555555555553,1.2470185371621962,2.987,18,6.271601932710906e-36,7.258802698062756e-09,7.258802698062756e-09,7.258802698062756e-09,29.466911222744297,10.526680716455198,True,True,2.6131689713025924e-06,True
region,Oceania,diff_corruption,6.615499999999999,0.5002269484943811,6.610499999999999,4,6.271601932710906e-36,0.00011856696744142483,0.00011856696744142483,0.00011856696744142483,29.466911222744297,26.44999442717673,True,True,0.04268410827891294,True
region,Other,diff_corruption,2.6223362068965517,0.8208159984876715,2.4565,116,6.271601932710906e-36,2.230829940761447e-62,2.230829940761447e-62,2.230829940761447e-62,29.466911222744297,34.408960546267906,True,True,8.030987786741209e-60,True
region,South Asia,diff_corruption,2.245083333333333,0.3632763682060391,2.2265,12,6.271601932710906e-36,2.5721817650861857e-10,2.5721817650861857e-10,2.5721817650861857e-10,29.466911222744297,21.408485334526,True,True,9.259854354310268e-08,True
region,Western Europe,diff_corruption,5.814425,1.802513969326003,6.017,40,6.271601932710906e-36,2.0542315052878832e-22,2.0542315052878832e-22,2.0542315052878832e-22,29.466911222744297,20.401313495617163,True,True,7.395233419036379e-20,True
income_level,Low Income,diff_overall_happiness,0.9716944444444443,1.1836224740647292,0.9245000000000001,36,9.046249108960174e-24,2.007557452593529e-05,2.007557452593529e-05,2.007557452593529e-05,40.46675533305106,4.925697842357655,True,True,0.007227206829336704,True
income_level,Lower Middle Income,diff_overall_happiness,0.8953833333333333,0.8866835686874954,0.8469999999999998,120,9.046249108960174e-24,5.4090206199980856e-20,5.4090206199980856e-20,5.4090206199980856e-20,40.46675533305106,11.061931597689936,True,True,1.9472474231993107e-17,True
income_level,Low Income,diff_life_evaluation,0.9716944444444443,1.1836224740647292,0.9245000000000001,36,9.046249108960174e-24,2.007557452593529e-05,2.007557452593529e-05,2.007557452593529e-05,40.46675533305106,4.925697842357655,True,True,0.007227206829336704,True
income_level,Lower Middle Income,diff_life_evaluation,0.8953833333333333,0.8866835686874954,0.8469999999999998,120,9.046249108960174e-24,5.4090206199980856e-20,5.4090206199980856e-20,5.4090206199980856e-20,40.46675533305106,11.061931597689936,True,True,1.9472474231993107e-17,True
income_level,High Income,diff_gdp,4.623340909090909,0.451562452513586,4.616,44,8.811081391442886e-20,2.2032404164717894e-45,2.2032404164717894e-45,2.2032404164717894e-45,35.946023130655185,67.91480110004863,True,True,7.931665499298441e-43,True
income_level,Low Income,diff_gdp,3.546666666666667,0.5456266769396777,3.6194999999999995,18,8.811081391442886e-20,1.4869482963516366e-15,1.4869482963516366e-15,1.4869482963516366e-15,35.946023130655185,27.577889680993902,True,True,5.353013866865892e-13,True
income_level,Lower Middle Income,diff_gdp,3.6197500000000002,0.47343625293509184,3.6390000000000002,60,8.811081391442886e-20,2.9344179385675504e-54,2.9344179385675504e-54,2.9344179385675504e-54,35.946023130655185,59.22331203206923,True,True,1.0563904578843181e-51,True
income_level,Upper Middle Income,diff_gdp,3.8261627906976745,0.5719813999442854,3.8695,172,8.811081391442886e-20,4.138040840393678e-144,4.138040840393678e-144,4.138040840393678e-144,35.946023130655185,87.72952157680538,True,True,1.489694702541724e-141,True
income_level,High Income,diff_social_support,6.469068181818182,0.46948533908442974,6.476499999999999,44,0.0358197817117018,6.834398019234083e-51,6.834398019233986e-51,6.834398019234083e-51,2.8893602771826963,91.39996552036772,True,True,2.4603832869242698e-48,True
income_level,Low Income,diff_social_support,6.463055555555555,0.6794885163053526,6.483499999999999,18,0.0358197817117018,2.527344536184722e-18,2.527344536184722e-18,2.527344536184722e-18,2.8893602771826963,40.35450460915512,True,True,9.098440330265e-16,True
income_level,Lower Middle Income,diff_social_support,6.5240833333333335,0.5606020459780738,6.5715,60,0.0358197817117018,6.639830316318523e-65,6.639830316318523e-65,6.639830316318523e-65,2.8893602771826963,90.1447516310265,True,True,2.390338913874668e-62,True
income_level,Upper Middle Income,diff_social_support,6.315511627906977,0.5105074472181284,6.399500000000001,172,0.0358197817117018,3.3708738651930905e-189,3.3708738651930905e-189,3.3708738651930905e-189,2.8893602771826963,162.2447604836578,True,True,1.2135145914695125e-186,True
income_level,High Income,diff_health,6.020636363636364,0.2326733503202719,6.0595,44,4.696255004797353e-05,1.2594676509816349e-62,1.2594676509816349e-62,1.2594676509816349e-62,7.853533759847796,171.64141737646855,True,True,4.5340835435338855e-60,True
income_level,Low Income,diff_health,5.664666666666666,0.3793568861360285,5.66,18,4.696255004797353e-05,1.2428009348034351e-21,1.2428009348034351e-21,1.2428009348034351e-21,7.853533759847796,63.35233696100792,True,True,4.474083365292367e-19,True
income_level,Lower Middle Income,diff_health,5.781766666666667,0.3326771411233253,5.7515,60,4.696255004797353e-05,3.946109294187541e-75,3.946109294187541e-75,3.946109294187541e-75,7.853533759847796,134.62112807658215,True,True,1.4205993459075148e-72,True
income_level,Upper Middle Income,diff_health,5.876329411764706,0.3067382280543911,5.8805,170,4.696255004797353e-05,5.714753860561094e-219,5.714753860561094e-219,5.714753860561094e-219,7.853533759847796,249.78289193316022,True,True,2.057311389801994e-216,True
income_level,High Income,diff_freedom,6.310295454545455,0.49800170820410516,6.305,44,4.40168721583462e-12,2.4626772774399008e-49,2.4626772774399008e-49,2.4626772774399008e-49,20.528077881430224,84.05144799396858,True,True,8.865638198783643e-47,True
income_level,Low Income,diff_freedom,4.883277777777778,0.8955694084544633,4.944500000000001,18,4.40168721583462e-12,2.7387636479529164e-14,2.7387636479529164e-14,2.7387636479529164e-14,20.528077881430224,23.133877498405965,True,True,9.859549132630498e-12,True
income_level,Lower Middle Income,diff_freedom,5.391275862068966,0.6641279942454406,5.3535,58,4.40168721583462e-12,6.146802554736856e-54,6.146802554736856e-54,6.146802554736856e-54,20.528077881430224,61.823525092158796,True,True,2.212848919705268e-51,True
income_level,Upper Middle Income,diff_freedom,5.642744186046512,0.7944979611049479,5.7395,172,4.40168721583462e-12,1.814525399793125e-148,1.814525399793125e-148,1.814525399793125e-148,20.528077881430224,93.14548285788449,True,True,6.53229143925525e-146,True
income_level,High Income,diff_generosity,4.058159090909091,0.35154793534547446,4.0405,44,3.1547928159481784e-14,1.3197576379784078e-47,1.31975763797837e-47,1.3197576379784078e-47,24.633636450067744,76.57215242005819,True,True,4.751127496722268e-45,True
income_level,Low Income,diff_generosity,3.4671666666666665,0.3766477914757097,3.4364999999999997,18,3.1547928159481784e-14,4.384303715425297e-18,4.384303715425297e-18,4.384303715425297e-18,24.633636450067744,39.05490142764427,True,True,1.5783493375531071e-15,True
income_level,Lower Middle Income,diff_generosity,3.6097166666666665,0.4035927672189038,3.547,60,3.1547928159481784e-14,3.1998476541771055e-58,3.1998476541771055e-58,3.1998476541771055e-58,24.633636450067744,69.2795989921423,True,True,1.151945155503758e-55,True
income_level,Upper Middle Income,diff_generosity,3.5654476744186043,0.3326921247604176,3.5185,172,3.1547928159481784e-14,1.2819447071165508e-178,1.2819447071165508e-178,1.2819447071165508e-178,24.633636450067744,140.5515922774091,True,True,4.6150009456195824e-176,True
income_level,High Income,diff_corruption,6.370568181818182,1.5265763244308803,6.5825,44,1.669262913132494e-58,4.8950892333236433e-29,4.8950892333236433e-29,4.8950892333236433e-29,149.82729328414686,27.681268237072242,True,True,1.7622321239965116e-26,True
income_level,Low Income,diff_corruption,2.0315555555555553,0.5053935242749802,2.0999999999999996,18,1.669262913132494e-58,3.974308127611994e-12,3.974308127611994e-12,3.974308127611994e-12,149.82729328414686,17.054354367733474,True,True,1.4307509259403178e-09,True
income_level,Lower Middle Income,diff_corruption,2.3181166666666666,0.4100938748118438,2.2945,60,1.669262913132494e-58,1.0826992660966904e-46,1.082699266096675e-46,1.0826992660966904e-46,149.82729328414686,43.78522965594201,True,True,3.8977173579480855e-44,True
income_level,Upper Middle Income,diff_corruption,3.076647058823529,1.1196753672158186,2.7265000000000006,170,1.669262913132494e-58,7.407779353914312e-81,7.407779353914312e-81,7.407779353914312e-81,149.82729328414686,35.8269646597949,True,True,2.6668005674091523e-78,True
east_west,East,diff_overall_happiness,0.3400902777777777,0.919999930930329,0.14050000000000024,144,8.535987826172032e-19,1.8162812505287335e-05,1.8162812505287335e-05,1.8162812505287335e-05,44.70915875103266,4.435960477960503,True,True,0.006538612501903441,True
east_west,Other,diff_overall_happiness,0.5917035714285714,0.9510143658229017,0.5145000000000004,280,8.535987826172032e-19,1.1652005052109682e-21,1.1652005052109682e-21,1.1652005052109682e-21,44.70915875103266,10.41108827716542,True,True,4.1947218187594855e-19,True
east_west,West,diff_overall_happiness,-0.19801219512195115,0.5524644061799504,-0.2900000000000005,164,8.535987826172032e-19,8.811284835145171e-06,8.811284835145171e-06,8.811284835145171e-06,44.70915875103266,-4.589966961526439,True,True,0.0031720625406522615,True
east_west,East,diff_life_evaluation,0.3400902777777777,0.919999930930329,0.14050000000000024,144,8.535987826172032e-19,1.8162812505287335e-05,1.8162812505287335e-05,1.8162812505287335e-05,44.70915875103266,4.435960477960503,True,True,0.006538612501903441,True
east_west,Other,diff_life_evaluation,0.5917035714285714,0.9510143658229017,0.5145000000000004,280,8.535987826172032e-19,1.1652005052109682e-21,1.1652005052109682e-21,1.1652005052109682e-21,44.70915875103266,10.41108827716542,True,True,4.1947218187594855e-19,True
east_west,West,diff_life_evaluation,-0.19801219512195115,0.5524644061799504,-0.2900000000000005,164,8.535987826172032e-19,8.811284835145171e-06,8.811284835145171e-06,8.811284835145171e-06,44.70915875103266,-4.589966961526439,True,True,0.0031720625406522615,True
east_west,East,diff_gdp,3.9125277777777776,0.7518438737431683,3.992,72,3.5661589200942475e-09,2.269120773081047e-53,2.269120773081047e-53,2.269120773081047e-53,20.811955357455975,44.156639747136694,True,True,8.16883478309177e-51,True
east_west,Other,diff_gdp,3.6842642857142858,0.5123404697939592,3.6805,140,3.5661589200942475e-09,8.896463517938399e-122,8.896463517938399e-122,8.896463517938399e-122,20.811955357455975,85.0856129521675,True,True,3.202726866457824e-119,True
east_west,West,diff_gdp,4.207963414634146,0.5327849830383353,4.2605,82,3.5661589200942475e-09,5.733279941099177e-75,5.733279941099177e-75,5.733279941099177e-75,20.811955357455975,71.51990123558396,True,True,2.0639807787957036e-72,True
east_west,East,diff_social_support,6.339291666666666,0.5640690557439639,6.437999999999999,72,0.6327256021977352,1.0979632981291596e-76,1.0979632981291596e-76,1.0979632981291596e-76,0.4584391466751205,95.36185854777416,True,True,3.952667873264974e-74,True
east_west,Other,diff_social_support,6.400464285714286,0.549323552764476,6.4735000000000005,140,0.6327256021977352,1.471050642717127e-150,1.471050642717127e-150,1.471050642717127e-150,0.4584391466751205,137.86285759132662,True,True,5.2957823137816574e-148,True
east_west,West,diff_social_support,6.416987804878048,0.47198379585865674,6.3895,82,0.6327256021977352,6.795015456494134e-94,6.795015456493748e-94,6.795015456494134e-94,0.4584391466751205,123.11502324817765,True,True,2.446205564337888e-91,True
east_west,East,diff_health,5.835486111111111,0.3245595061676966,5.8195,72,0.0010982336189160609,4.200126764676832e-91,4.200126764676832e-91,4.200126764676832e-91,6.97726960423668,152.56290654649587,True,True,1.5120456352836596e-88,True
east_west,Other,diff_health,5.816905797101449,0.33796809955454865,5.795,138,0.0010982336189160609,1.6247183129093638e-171,1.6247183129093638e-171,1.6247183129093638e-171,6.97726960423668,202.18822711558067,True,True,5.84898592647371e-169,True
east_west,West,diff_health,5.973975609756097,0.24714453089408586,6.002999999999999,82,0.0010982336189160609,4.496541047540591e-114,4.496541047540591e-114,4.496541047540591e-114,6.97726960423668,218.88669660816322,True,True,1.6187547771146127e-111,True
east_west,East,diff_freedom,5.598819444444445,0.8517659588353322,5.730499999999999,72,7.1542886065100836e-09,2.2588492497926115e-60,2.2588492497926115e-60,2.2588492497926115e-60,20.027170701190574,55.77536629267147,True,True,8.131857299253402e-58,True
east_west,Other,diff_freedom,5.412760869565218,0.7769527182144641,5.417999999999999,138,7.1542886065100836e-09,3.342481740823528e-118,3.342481740823528e-118,3.342481740823528e-118,20.027170701190574,81.83965569145084,True,True,1.20329342669647e-115,True
east_west,West,diff_freedom,6.081975609756097,0.6437492222334462,6.246,82,7.1542886065100836e-09,3.449260614038724e-81,3.449260614038724e-81,3.449260614038724e-81,20.027170701190574,85.55292906766049,True,True,1.2417338210539406e-78,True
east_west,East,diff_generosity,3.6651388888888885,0.44933686054117716,3.5495,72,0.009767814949478797,6.570813660526153e-67,6.570813660526153e-67,6.570813660526153e-67,4.703073212609396,69.21251621874528,True,True,2.365492917789415e-64,True
east_west,Other,diff_generosity,3.574542857142857,0.3800229143304896,3.529,140,0.009767814949478797,9.435199875366891e-138,9.435199875366891e-138,9.435199875366891e-138,4.703073212609396,111.29476636019443,True,True,3.3966719551320806e-135,True
east_west,West,diff_generosity,3.737585365853659,0.34552136133851746,3.7365000000000004,82,0.009767814949478797,6.622878186014163e-86,6.622878186014163e-86,6.622878186014163e-86,4.703073212609396,97.95421864326326,True,True,2.3842361469650988e-83,True
east_west,East,diff_corruption,3.469157142857143,1.6324830614627315,2.9944999999999995,70,9.9047118409612e-18,1.818918241415716e-27,1.818918241415716e-27,1.818918241415716e-27,44.97140783247556,17.779695089718377,True,True,6.548105669096578e-25,True
east_west,Other,diff_corruption,2.594864285714286,0.7978228938419448,2.441,140,9.9047118409612e-18,5.3426808962324673e-76,5.3426808962323145e-76,5.3426808962324673e-76,44.97140783247556,38.48328810590075,True,True,1.9233651226436884e-73,True
east_west,West,diff_corruption,4.547170731707317,2.1226591627268143,3.8985,82,9.9047118409612e-18,3.491496679335771e-32,3.491496679335771e-32,3.491496679335771e-32,44.97140783247556,19.398489869461567,True,True,1.2569388045608776e-29,True
developed_east_vs_west,Non-Developed,diff_overall_happiness,0.39097,0.9419041990246576,0.19949999999999954,500,2.1565904591674627e-06,5.095098064977959e-19,5.095098064977997e-19,5.095098064977959e-19,9.929318775721699,9.281575536751667,True,True,1.8342353033920653e-16,True
developed_east_vs_west,Non-Developed,diff_life_evaluation,0.39097,0.9419041990246576,0.19949999999999954,500,2.1565904591674627e-06,5.095098064977959e-19,5.095098064977997e-19,5.095098064977959e-19,9.929318775721699,9.281575536751667,True,True,1.8342353033920653e-16,True
developed_east_vs_west,Developed East Asia,diff_gdp,4.33125,0.2940831798431644,4.34,4,2.8575999366105825e-18,8.593153094259825e-05,8.593153094259856e-05,8.593153094259825e-05,32.77229840183248,29.45595189979843,True,True,0.03093535113933537,True
developed_east_vs_west,Developed West,diff_gdp,4.60653125,0.38570814508574175,4.616,32,2.8575999366105825e-18,3.193621585167658e-35,3.193621585167658e-35,3.193621585167658e-35,32.77229840183248,67.56008709950679,True,True,1.149703770660357e-32,True
developed_east_vs_west,Non-Developed,diff_gdp,3.7565,0.5560167953459924,3.7725,250,2.8575999366105825e-18,5.370533952776229e-210,5.37053395277684e-210,5.370533952776229e-210,32.77229840183248,106.82317629479623,True,True,1.9333922229994423e-207,True
developed_east_vs_west,Other Developed,diff_gdp,4.836625,0.6742712335763495,5.0655,8,2.8575999366105825e-18,1.770998128762164e-07,1.7709981287621704e-07,1.770998128762164e-07,32.77229840183248,20.288632616975676,True,True,6.37559326354379e-05,True
developed_east_vs_west,Developed West,diff_social_support,6.48615625,0.4340310015220777,6.524000000000001,32,0.6305258827747449,3.179200674335811e-38,3.179200674335766e-38,3.179200674335811e-38,0.577028421357962,84.53599032560736,True,True,1.1445122427608921e-35,True
developed_east_vs_west,Non-Developed,diff_social_support,6.376192,0.541596200979716,6.464,250,0.6305258827747449,2.8217612760802406e-269,2.8217612760802406e-269,2.8217612760802406e-269,0.577028421357962,186.14688842046954,True,True,1.0158340593888867e-266,True
developed_east_vs_west,Other Developed,diff_social_support,6.498374999999999,0.6035499594660152,6.476499999999999,8,0.6305258827747449,1.0620836643804665e-08,1.0620836643804665e-08,1.0620836643804665e-08,0.577028421357962,30.453452657066208,True,True,3.823501191769679e-06,True
developed_east_vs_west,Developed East Asia,diff_health,5.765750000000001,0.1978844359721099,5.7620000000000005,4,0.0010395690739701743,1.1132380358332547e-05,1.1132380358332547e-05,1.1132380358332547e-05,5.539324879284258,58.27391094883912,True,True,0.004007656928999717,True
developed_east_vs_west,Developed West,diff_health,6.0676875,0.20288347799946974,6.1035,32,0.0010395690739701743,1.5237044895734587e-47,1.5237044895734587e-47,1.5237044895734587e-47,5.539324879284258,169.18097105500394,True,True,5.485336162464451e-45,True
developed_east_vs_west,Non-Developed,diff_health,5.838088709677419,0.32355241018916675,5.83,248,0.0010395690739701743,1.02977251732e-312,1.02977251732e-312,1.02977251732e-312,5.539324879284258,284.1527679692034,True,True,3.7071810623607e-310,True
developed_east_vs_west,Other Developed,diff_health,5.959875,0.2863945517737971,5.941,8,0.0010395690739701743,1.0723243016337861e-10,1.0723243016337861e-10,1.0723243016337861e-10,5.539324879284258,58.85961169893662,True,True,3.86036748588163e-08,True
developed_east_vs_west,Developed East Asia,diff_freedom,5.959,0.4633033563444149,6.0015,4,3.161718531130472e-09,0.00012885440328624958,0.00012885440328624958,0.00012885440328624958,15.232415481434364,25.723966461275264,True,True,0.04638758518304985,True
developed_east_vs_west,Developed West,diff_freedom,6.47759375,0.36430471642745815,6.492500000000001,32,3.161718531130472e-09,1.4813292375163428e-40,1.4813292375163428e-40,1.4813292375163428e-40,15.232415481434364,100.58284199696682,True,True,5.332785255058834e-38,True
developed_east_vs_west,Non-Developed,diff_freedom,5.528810483870967,0.7986476172692218,5.6545000000000005,248,3.161718531130472e-09,6.939671236946237e-211,6.939671236946237e-211,6.939671236946237e-211,15.232415481434364,109.01903753941558,True,True,2.4982816453006455e-208,True
developed_east_vs_west,Other Developed,diff_freedom,5.81675,0.6056955270006306,5.837999999999999,8,3.161718531130472e-09,2.3508135426505647e-08,2.3508135426505568e-08,2.3508135426505647e-08,15.232415481434364,27.16258044588511,True,True,8.462928753542033e-06,True
developed_east_vs_west,Developed West,diff_generosity,4.02621875,0.258714780601366,4.0009999999999994,32,2.486100816892958e-16,9.091192308273985e-39,9.091192308273727e-39,9.091192308273985e-39,28.805234522477356,88.03413779600325,True,True,3.272829230978635e-36,True
developed_east_vs_west,Non-Developed,diff_generosity,3.5689960000000003,0.3541906039404191,3.522,250,2.486100816892958e-16,1.3710155584994131e-252,1.3710155584992574e-252,1.3710155584994131e-252,28.805234522477356,159.32320330452404,True,True,4.9356560105978874e-250,True
developed_east_vs_west,Other Developed,diff_generosity,4.382625,0.4509339316510632,4.4030000000000005,8,2.486100816892958e-16,2.163470327704348e-08,2.163470327704348e-08,2.163470327704348e-08,28.805234522477356,27.489471422573853,True,True,7.788493179735652e-06,True
developed_east_vs_west,Developed West,diff_corruption,6.74196875,1.2640954303597698,6.9895,32,3.68620577012391e-57,1.5248102478721176e-24,1.5248102478721176e-24,1.5248102478721176e-24,144.58881830646513,30.17045521834369,True,True,5.489316892339623e-22,True
developed_east_vs_west,Non-Developed,diff_corruption,2.8172782258064513,1.0331231722687384,2.5679999999999996,248,3.68620577012391e-57,1.4506055053796243e-116,1.4506055053796243e-116,1.4506055053796243e-116,144.58881830646513,42.9440971391002,True,True,5.222179819366647e-114,True
developed_east_vs_west,Other Developed,diff_corruption,4.61075,1.599607072288156,4.115500000000001,8,3.68620577012391e-57,8.076512753852843e-05,8.076512753852843e-05,8.076512753852843e-05,144.58881830646513,8.152733625245085,True,True,0.029075445913870235,True
developed_country_type,Non-Developed,diff_overall_happiness,0.39097,0.9419041990246576,0.19949999999999954,500,1.0897504620253025e-05,5.095098064977959e-19,5.095098064977997e-19,5.095098064977959e-19,6.281337921245064,9.281575536751667,True,True,1.8342353033920653e-16,True
developed_country_type,Non-Developed,diff_life_evaluation,0.39097,0.9419041990246576,0.19949999999999954,500,1.0897504620253025e-05,5.095098064977959e-19,5.095098064977997e-19,5.095098064977959e-19,6.281337921245064,9.281575536751667,True,True,1.8342353033920653e-16,True
developed_country_type,Anglo-Saxon,diff_gdp,4.2338000000000005,0.300024739720651,4.225,10,3.1961509092767912e-18,7.123599857321024e-12,7.123599857321e-12,7.123599857321024e-12,21.424237809651068,44.62449053396956,True,True,2.564495948635569e-09,True
developed_country_type,Central Europe,diff_gdp,4.7485,0.3391605948380643,4.8055,12,3.1961509092767912e-18,3.5123769418692623e-14,3.5123769418692623e-14,3.5123769418692623e-14,21.424237809651068,48.49999312961323,True,True,1.2644556990729344e-11,True
