persona_id,country,life_evaluation,gdp,social_support,health,freedom,generosity,corruption,overall_happiness_explicit,overall_happiness_calculated,overall_happiness,response_text
20,Bosnia and Herzegovina,3.8,2.8,6.2,5.5,4.2,1.5,2.0,3.8,3.7,3.8,"[3.8, 2.8, 6.2, 5.5, 4.2, 1.5, 2.0]"
1,Botswana,6.4,6.2,7.6,7.0,7.2,3.8,4.8,6.4,6.1000000000000005,6.4,"[6.4, 6.2, 7.6, 7.0, 7.2, 3.8, 4.8]"
2,Botswana,6.2,5.2,7.6,6.3,6.4,4.8,4.6,6.2,5.816666666666666,6.2,"[6.2, 5.2, 7.6, 6.3, 6.4, 4.8, 4.6]"
3,Botswana,6.1,4.3,7.2,7.0,6.8,2.8,4.8,6.1,5.483333333333333,6.1,"[6.1, 4.3, 7.2, 7.0, 6.8, 2.8, 4.8]"
4,Botswana,6.2,5.0,7.5,6.0,6.5,4.5,5.5,6.2,5.833333333333333,6.2,"[6.2, 5.0, 7.5, 6.0, 6.5, 4.5, 5.5]"
5,Botswana,6.1,5.4,7.2,6.0,6.8,3.6,6.2,6.1,5.866666666666667,6.1,"[6.1, 5.4, 7.2, 6.0, 6.8, 3.6, 6.2]"
6,Botswana,5.6,4.6,7.2,7.0,7.4,2.8,5.5,5.6,5.75,5.6,"[5.6, 4.6, 7.2, 7.0, 7.4, 2.8, 5.5]"
7,Botswana,5.4,5.2,6.8,4.3,6.0,3.2,5.8,5.4,5.216666666666667,5.4,"[5.4, 5.2, 6.8, 4.3, 6.0, 3.2, 5.8]"
8,Botswana,6.6,7.4,6.5,7.2,7.8,4.2,5.2,6.6,6.383333333333333,6.6,"[6.6, 7.4, 6.5, 7.2, 7.8, 4.2, 5.2]"
9,Botswana,6.2,5.2,8.5,5.0,6.5,3.5,4.5,6.2,5.533333333333334,6.2,"[6.2, 5.2, 8.5, 5.0, 6.5, 3.5, 4.5]"
10,Botswana,5.6,4.6,7.2,6.8,7.4,3.2,5.5,5.6,5.783333333333334,5.6,"[5.6, 4.6, 7.2, 6.8, 7.4, 3.2, 5.5]"
11,Botswana,5.6,6.2,7.2,6.0,5.5,4.2,5.0,5.6,5.683333333333334,5.6,"[5.6, 6.2, 7.2, 6.0, 5.5, 4.2, 5.0]"
12,Botswana,6.2,5.6,7.5,6.5,6.2,3.8,5.5,6.2,5.8500000000000005,6.2,"[6.2, 5.6, 7.5, 6.5, 6.2, 3.8, 5.5]"
13,Botswana,5.6,4.8,7.2,5.4,6.5,3.2,5.8,5.6,5.483333333333333,5.6,"[5.6, 4.8, 7.2, 5.4, 6.5, 3.2, 5.8]"
14,Botswana,6.2,4.8,7.0,6.8,7.2,3.2,5.8,6.2,5.8,6.2,"[6.2, 4.8, 7.0, 6.8, 7.2, 3.2, 5.8]"
15,Botswana,5.8,5.0,7.5,5.5,6.5,4.0,5.5,5.8,5.666666666666667,5.8,"[5.8, 5.0, 7.5, 5.5, 6.5, 4.0, 5.5]"
16,Botswana,5.4,4.8,6.8,6.0,6.2,4.5,5.5,5.4,5.633333333333333,5.4,"[5.4, 4.8, 6.8, 6.0, 6.2, 4.5, 5.5]"
17,Botswana,5.2,5.8,7.2,6.3,4.3,2.8,5.5,5.2,5.316666666666666,5.2,"[5.2, 5.8, 7.2, 6.3, 4.3, 2.8, 5.5]"
18,Botswana,5.6,5.8,7.2,5.4,5.2,3.4,5.0,5.6,5.333333333333333,5.6,"[5.6, 5.8, 7.2, 5.4, 5.2, 3.4, 5.0]"
19,Botswana,6.2,6.5,7.2,7.4,7.0,4.2,4.8,6.2,6.183333333333334,6.2,"[6.2, 6.5, 7.2, 7.4, 7.0, 4.2, 4.8]"
20,Botswana,3.8,3.2,6.5,6.0,4.5,2.0,6.0,3.8,4.7,3.8,"[3.8, 3.2, 6.5, 6.0, 4.5, 2.0, 6.0]"
1,Botswana,6.4,6.2,7.6,7.0,7.2,3.8,4.8,6.4,6.1000000000000005,6.4,"[6.4, 6.2, 7.6, 7.0, 7.2, 3.8, 4.8]"
2,Botswana,6.2,5.2,7.6,6.3,6.4,4.8,4.6,6.2,5.816666666666666,6.2,"[6.2, 5.2, 7.6, 6.3, 6.4, 4.8, 4.6]"
3,Botswana,6.1,4.3,7.2,7.0,6.8,2.8,4.8,6.1,5.483333333333333,6.1,"[6.1, 4.3, 7.2, 7.0, 6.8, 2.8, 4.8]"
4,Botswana,6.2,5.0,7.5,6.0,6.5,4.5,5.5,6.2,5.833333333333333,6.2,"[6.2, 5.0, 7.5, 6.0, 6.5, 4.5, 5.5]"
5,Botswana,6.1,5.4,7.2,6.0,6.8,3.6,6.2,6.1,5.866666666666667,6.1,"[6.1, 5.4, 7.2, 6.0, 6.8, 3.6, 6.2]"
6,Botswana,5.6,4.6,7.2,7.0,7.4,2.8,5.5,5.6,5.75,5.6,"[5.6, 4.6, 7.2, 7.0, 7.4, 2.8, 5.5]"
7,Botswana,5.4,5.2,6.8,4.3,6.0,3.2,5.8,5.4,5.216666666666667,5.4,"[5.4, 5.2, 6.8, 4.3, 6.0, 3.2, 5.8]"
8,Botswana,6.6,7.4,6.5,7.2,7.8,4.2,5.2,6.6,6.383333333333333,6.6,"[6.6, 7.4, 6.5, 7.2, 7.8, 4.2, 5.2]"
9,Botswana,6.2,5.2,8.5,5.0,6.5,3.5,4.5,6.2,5.533333333333334,6.2,"[6.2, 5.2, 8.5, 5.0, 6.5, 3.5, 4.5]"
10,Botswana,5.6,4.6,7.2,6.8,7.4,3.2,5.5,5.6,5.783333333333334,5.6,"[5.6, 4.6, 7.2, 6.8, 7.4, 3.2, 5.5]"
11,Botswana,5.6,6.2,7.2,6.0,5.5,4.2,5.0,5.6,5.683333333333334,5.6,"[5.6, 6.2, 7.2, 6.0, 5.5, 4.2, 5.0]"
12,Botswana,6.2,5.6,7.5,6.5,6.2,3.8,5.5,6.2,5.8500000000000005,6.2,"[6.2, 5.6, 7.5, 6.5, 6.2, 3.8, 5.5]"
13,Botswana,5.6,4.8,7.2,5.4,6.5,3.2,5.8,5.6,5.483333333333333,5.6,"[5.6, 4.8, 7.2, 5.4, 6.5, 3.2, 5.8]"
14,Botswana,6.2,4.8,7.0,6.8,7.2,3.2,5.8,6.2,5.8,6.2,"[6.2, 4.8, 7.0, 6.8, 7.2, 3.2, 5.8]"
15,Botswana,5.8,5.0,7.5,5.5,6.5,4.0,5.5,5.8,5.666666666666667,5.8,"[5.8, 5.0, 7.5, 5.5, 6.5, 4.0, 5.5]"
16,Botswana,5.4,4.8,6.8,6.0,6.2,4.5,5.5,5.4,5.633333333333333,5.4,"[5.4, 4.8, 6.8, 6.0, 6.2, 4.5, 5.5]"
17,Botswana,5.2,5.8,7.2,6.3,4.3,2.8,5.5,5.2,5.316666666666666,5.2,"[5.2, 5.8, 7.2, 6.3, 4.3, 2.8, 5.5]"
18,Botswana,5.6,5.8,7.2,5.4,5.2,3.4,5.0,5.6,5.333333333333333,5.6,"[5.6, 5.8, 7.2, 5.4, 5.2, 3.4, 5.0]"
19,Botswana,6.2,6.5,7.2,7.4,7.0,4.2,4.8,6.2,6.183333333333334,6.2,"[6.2, 6.5, 7.2, 7.4, 7.0, 4.2, 4.8]"
20,Botswana,3.8,3.2,6.5,6.0,4.5,2.0,6.0,3.8,4.7,3.8,"[3.8, 3.2, 6.5, 6.0, 4.5, 2.0, 6.0]"
1,Brazil,6.6,6.8,7.6,7.2,7.4,3.8,2.8,6.6,5.933333333333334,6.6,"[6.6, 6.8, 7.6, 7.2, 7.4, 3.8, 2.8]"
2,Brazil,6.3,4.8,7.6,6.5,6.2,5.4,2.8,6.3,5.55,6.3,"[6.3, 4.8, 7.6, 6.5, 6.2, 5.4, 2.8]"
3,Brazil,6.2,4.3,7.4,6.8,6.5,2.8,3.2,6.2,5.166666666666667,6.2,"[6.2, 4.3, 7.4, 6.8, 6.5, 2.8, 3.2]"
4,Brazil,6.2,5.2,7.8,6.0,6.5,4.0,2.5,6.2,5.333333333333333,6.2,"[6.2, 5.2, 7.8, 6.0, 6.5, 4.0, 2.5]"
5,Brazil,6.2,5.2,7.5,6.0,6.8,3.5,2.5,6.2,5.25,6.2,"[6.2, 5.2, 7.5, 6.0, 6.8, 3.5, 2.5]"
6,Brazil,5.6,4.6,7.4,7.2,7.0,2.2,2.8,5.6,5.2,5.6,"[5.6, 4.6, 7.4, 7.2, 7.0, 2.2, 2.8]"
7,Brazil,5.4,5.2,7.0,4.3,5.5,2.5,2.8,5.4,4.55,5.4,"[5.4, 5.2, 7.0, 4.3, 5.5, 2.5, 2.8]"
8,Brazil,6.6,7.4,7.2,7.3,8.1,4.2,2.8,6.6,6.166666666666667,6.6,"[6.6, 7.4, 7.2, 7.3, 8.1, 4.2, 2.8]"
9,Brazil,6.2,5.2,8.8,5.4,6.5,3.2,2.8,6.2,5.316666666666667,6.2,"[6.2, 5.2, 8.8, 5.4, 6.5, 3.2, 2.8]"
10,Brazil,5.8,4.6,7.2,6.8,7.5,3.2,2.8,5.8,5.3500000000000005,5.8,"[5.8, 4.6, 7.2, 6.8, 7.5, 3.2, 2.8]"
11,Brazil,5.6,6.2,7.4,6.0,5.2,3.8,2.8,5.6,5.233333333333333,5.6,"[5.6, 6.2, 7.4, 6.0, 5.2, 3.8, 2.8]"
12,Brazil,6.1,5.6,7.6,6.4,6.2,3.4,2.8,6.1,5.333333333333333,6.1,"[6.1, 5.6, 7.6, 6.4, 6.2, 3.4, 2.8]"
13,Brazil,5.6,4.6,7.2,5.4,6.3,2.8,2.5,5.6,4.8,5.6,"[5.6, 4.6, 7.2, 5.4, 6.3, 2.8, 2.5]"
14,Brazil,6.2,4.6,7.0,6.8,6.5,3.2,3.0,6.2,5.183333333333334,6.2,"[6.2, 4.6, 7.0, 6.8, 6.5, 3.2, 3.0]"
15,Brazil,6.2,5.2,8.0,6.0,6.5,4.0,2.5,6.2,5.366666666666667,6.2,"[6.2, 5.2, 8.0, 6.0, 6.5, 4.0, 2.5]"
16,Brazil,5.4,4.6,7.2,6.1,6.3,3.2,2.8,5.4,5.033333333333333,5.4,"[5.4, 4.6, 7.2, 6.1, 6.3, 3.2, 2.8]"
17,Brazil,5.2,5.5,7.2,6.0,4.3,2.5,2.8,5.2,4.716666666666667,5.2,"[5.2, 5.5, 7.2, 6.0, 4.3, 2.5, 2.8]"
18,Brazil,5.4,5.6,7.2,5.8,4.6,3.4,2.8,5.4,4.8999999999999995,5.4,"[5.4, 5.6, 7.2, 5.8, 4.6, 3.4, 2.8]"
19,Brazil,6.4,6.2,7.5,7.2,7.0,4.5,2.8,6.4,5.866666666666667,6.4,"[6.4, 6.2, 7.5, 7.2, 7.0, 4.5, 2.8]"
20,Brazil,3.8,2.8,6.5,6.0,4.5,1.5,2.5,3.8,3.966666666666667,3.8,"[3.8, 2.8, 6.5, 6.0, 4.5, 1.5, 2.5]"
1,Brazil,6.6,6.8,7.6,7.2,7.4,3.8,2.8,6.6,5.933333333333334,6.6,"[6.6, 6.8, 7.6, 7.2, 7.4, 3.8, 2.8]"
2,Brazil,6.3,4.8,7.6,6.5,6.2,5.4,2.8,6.3,5.55,6.3,"[6.3, 4.8, 7.6, 6.5, 6.2, 5.4, 2.8]"
3,Brazil,6.2,4.3,7.4,6.8,6.5,2.8,3.2,6.2,5.166666666666667,6.2,"[6.2, 4.3, 7.4, 6.8, 6.5, 2.8, 3.2]"
4,Brazil,6.2,5.2,7.8,6.0,6.5,4.0,2.5,6.2,5.333333333333333,6.2,"[6.2, 5.2, 7.8, 6.0, 6.5, 4.0, 2.5]"
5,Brazil,6.2,5.2,7.5,6.0,6.8,3.5,2.5,6.2,5.25,6.2,"[6.2, 5.2, 7.5, 6.0, 6.8, 3.5, 2.5]"
6,Brazil,5.6,4.6,7.4,7.2,7.0,2.2,2.8,5.6,5.2,5.6,"[5.6, 4.6, 7.4, 7.2, 7.0, 2.2, 2.8]"
7,Brazil,5.4,5.2,7.0,4.3,5.5,2.5,2.8,5.4,4.55,5.4,"[5.4, 5.2, 7.0, 4.3, 5.5, 2.5, 2.8]"
8,Brazil,6.6,7.4,7.2,7.3,8.1,4.2,2.8,6.6,6.166666666666667,6.6,"[6.6, 7.4, 7.2, 7.3, 8.1, 4.2, 2.8]"
9,Brazil,6.2,5.2,8.8,5.4,6.5,3.2,2.8,6.2,5.316666666666667,6.2,"[6.2, 5.2, 8.8, 5.4, 6.5, 3.2, 2.8]"
10,Brazil,5.8,4.6,7.2,6.8,7.5,3.2,2.8,5.8,5.3500000000000005,5.8,"[5.8, 4.6, 7.2, 6.8, 7.5, 3.2, 2.8]"
11,Brazil,5.6,6.2,7.4,6.0,5.2,3.8,2.8,5.6,5.233333333333333,5.6,"[5.6, 6.2, 7.4, 6.0, 5.2, 3.8, 2.8]"
12,Brazil,6.1,5.6,7.6,6.4,6.2,3.4,2.8,6.1,5.333333333333333,6.1,"[6.1, 5.6, 7.6, 6.4, 6.2, 3.4, 2.8]"
13,Brazil,5.6,4.6,7.2,5.4,6.3,2.8,2.5,5.6,4.8,5.6,"[5.6, 4.6, 7.2, 5.4, 6.3, 2.8, 2.5]"
14,Brazil,6.2,4.6,7.0,6.8,6.5,3.2,3.0,6.2,5.183333333333334,6.2,"[6.2, 4.6, 7.0, 6.8, 6.5, 3.2, 3.0]"
15,Brazil,6.2,5.2,8.0,6.0,6.5,4.0,2.5,6.2,5.366666666666667,6.2,"[6.2, 5.2, 8.0, 6.0, 6.5, 4.0, 2.5]"
16,Brazil,5.4,4.6,7.2,6.1,6.3,3.2,2.8,5.4,5.033333333333333,5.4,"[5.4, 4.6, 7.2, 6.1, 6.3, 3.2, 2.8]"
17,Brazil,5.2,5.5,7.2,6.0,4.3,2.5,2.8,5.2,4.716666666666667,5.2,"[5.2, 5.5, 7.2, 6.0, 4.3, 2.5, 2.8]"
18,Brazil,5.4,5.6,7.2,5.8,4.6,3.4,2.8,5.4,4.8999999999999995,5.4,"[5.4, 5.6, 7.2, 5.8, 4.6, 3.4, 2.8]"
19,Brazil,6.4,6.2,7.5,7.2,7.0,4.5,2.8,6.4,5.866666666666667,6.4,"[6.4, 6.2, 7.5, 7.2, 7.0, 4.5, 2.8]"
20,Brazil,3.8,2.8,6.5,6.0,4.5,1.5,2.5,3.8,3.966666666666667,3.8,"[3.8, 2.8, 6.5, 6.0, 4.5, 1.5, 2.5]"
1,Bulgaria,6.6,7.2,7.8,7.1,7.4,3.6,2.8,6.6,5.983333333333333,6.6,"[6.6, 7.2, 7.8, 7.1, 7.4, 3.6, 2.8]"
2,Bulgaria,5.8,4.6,7.6,6.4,6.2,5.2,2.8,5.8,5.466666666666666,5.8,"[5.8, 4.6, 7.6, 6.4, 6.2, 5.2, 2.8]"
3,Bulgaria,5.8,4.6,7.2,7.4,6.8,2.8,2.5,5.8,5.216666666666667,5.8,"[5.8, 4.6, 7.2, 7.4, 6.8, 2.8, 2.5]"
4,Bulgaria,5.6,4.3,7.2,5.4,5.0,3.8,2.3,5.6,4.666666666666667,5.6,"[5.6, 4.3, 7.2, 5.4, 5.0, 3.8, 2.3]"
5,Bulgaria,5.8,5.2,7.2,5.6,6.8,3.2,2.8,5.8,5.133333333333334,5.8,"[5.8, 5.2, 7.2, 5.6, 6.8, 3.2, 2.8]"
6,Bulgaria,5.6,4.6,7.2,7.4,7.0,2.8,2.6,5.6,5.266666666666667,5.6,"[5.6, 4.6, 7.2, 7.4, 7.0, 2.8, 2.6]"
7,Bulgaria,5.2,4.8,6.5,4.2,5.5,2.5,2.5,5.2,4.333333333333333,5.2,"[5.2, 4.8, 6.5, 4.2, 5.5, 2.5, 2.5]"
8,Bulgaria,6.2,7.2,6.5,7.4,7.8,4.0,2.8,6.2,5.95,6.2,"[6.2, 7.2, 6.5, 7.4, 7.8, 4.0, 2.8]"
9,Bulgaria,5.8,4.2,8.8,5.0,6.5,3.0,2.5,5.8,5.0,5.8,"[5.8, 4.2, 8.8, 5.0, 6.5, 3.0, 2.5]"
10,Bulgaria,5.6,4.6,7.2,6.8,7.6,3.2,2.8,5.6,5.366666666666667,5.6,"[5.6, 4.6, 7.2, 6.8, 7.6, 3.2, 2.8]"
11,Bulgaria,5.2,5.5,6.5,5.0,4.5,3.0,2.5,5.2,4.5,5.2,"[5.2, 5.5, 6.5, 5.0, 4.5, 3.0, 2.5]"
12,Bulgaria,5.8,5.2,7.4,6.3,6.0,3.2,2.8,5.8,5.1499999999999995,5.8,"[5.8, 5.2, 7.4, 6.3, 6.0, 3.2, 2.8]"
13,Bulgaria,5.6,4.8,7.2,5.2,6.5,3.2,2.5,5.6,4.8999999999999995,5.6,"[5.6, 4.8, 7.2, 5.2, 6.5, 3.2, 2.5]"
14,Bulgaria,5.8,4.3,6.5,6.8,6.2,3.2,2.8,5.8,4.966666666666667,5.8,"[5.8, 4.3, 6.5, 6.8, 6.2, 3.2, 2.8]"
15,Bulgaria,5.6,4.3,8.2,5.4,6.1,3.2,2.6,5.6,4.966666666666667,5.6,"[5.6, 4.3, 8.2, 5.4, 6.1, 3.2, 2.6]"
16,Bulgaria,5.2,4.3,7.0,6.0,6.2,3.5,2.5,5.2,4.916666666666667,5.2,"[5.2, 4.3, 7.0, 6.0, 6.2, 3.5, 2.5]"
17,Bulgaria,5.2,5.5,7.2,6.2,4.6,2.5,3.0,5.2,4.833333333333333,5.2,"[5.2, 5.5, 7.2, 6.2, 4.6, 2.5, 3.0]"
18,Bulgaria,5.2,5.3,7.2,5.4,4.6,3.2,2.8,5.2,4.75,5.2,"[5.2, 5.3, 7.2, 5.4, 4.6, 3.2, 2.8]"
19,Bulgaria,6.2,5.8,7.2,7.0,6.8,4.2,2.8,6.2,5.633333333333333,6.2,"[6.2, 5.8, 7.2, 7.0, 6.8, 4.2, 2.8]"
20,Bulgaria,3.8,3.0,6.5,5.5,4.5,2.0,2.5,3.8,4.0,3.8,"[3.8, 3.0, 6.5, 5.5, 4.5, 2.0, 2.5]"
1,Bulgaria,6.6,7.2,7.8,7.1,7.4,3.6,2.8,6.6,5.983333333333333,6.6,"[6.6, 7.2, 7.8, 7.1, 7.4, 3.6, 2.8]"
2,Bulgaria,5.8,4.6,7.6,6.4,6.2,5.2,2.8,5.8,5.466666666666666,5.8,"[5.8, 4.6, 7.6, 6.4, 6.2, 5.2, 2.8]"
3,Bulgaria,5.8,4.6,7.2,7.4,6.8,2.8,2.5,5.8,5.216666666666667,5.8,"[5.8, 4.6, 7.2, 7.4, 6.8, 2.8, 2.5]"
4,Bulgaria,5.6,4.3,7.2,5.4,5.0,3.8,2.3,5.6,4.666666666666667,5.6,"[5.6, 4.3, 7.2, 5.4, 5.0, 3.8, 2.3]"
5,Bulgaria,5.8,5.2,7.2,5.6,6.8,3.2,2.8,5.8,5.133333333333334,5.8,"[5.8, 5.2, 7.2, 5.6, 6.8, 3.2, 2.8]"
6,Bulgaria,5.6,4.6,7.2,7.4,7.0,2.8,2.6,5.6,5.266666666666667,5.6,"[5.6, 4.6, 7.2, 7.4, 7.0, 2.8, 2.6]"
7,Bulgaria,5.2,4.8,6.5,4.2,5.5,2.5,2.5,5.2,4.333333333333333,5.2,"[5.2, 4.8, 6.5, 4.2, 5.5, 2.5, 2.5]"
8,Bulgaria,6.2,7.2,6.5,7.4,7.8,4.0,2.8,6.2,5.95,6.2,"[6.2, 7.2, 6.5, 7.4, 7.8, 4.0, 2.8]"
9,Bulgaria,5.8,4.2,8.8,5.0,6.5,3.0,2.5,5.8,5.0,5.8,"[5.8, 4.2, 8.8, 5.0, 6.5, 3.0, 2.5]"
10,Bulgaria,5.6,4.6,7.2,6.8,7.6,3.2,2.8,5.6,5.366666666666667,5.6,"[5.6, 4.6, 7.2, 6.8, 7.6, 3.2, 2.8]"
11,Bulgaria,5.2,5.5,6.5,5.0,4.5,3.0,2.5,5.2,4.5,5.2,"[5.2, 5.5, 6.5, 5.0, 4.5, 3.0, 2.5]"
12,Bulgaria,5.8,5.2,7.4,6.3,6.0,3.2,2.8,5.8,5.1499999999999995,5.8,"[5.8, 5.2, 7.4, 6.3, 6.0, 3.2, 2.8]"
13,Bulgaria,5.6,4.8,7.2,5.2,6.5,3.2,2.5,5.6,4.8999999999999995,5.6,"[5.6, 4.8, 7.2, 5.2, 6.5, 3.2, 2.5]"
14,Bulgaria,5.8,4.3,6.5,6.8,6.2,3.2,2.8,5.8,4.966666666666667,5.8,"[5.8, 4.3, 6.5, 6.8, 6.2, 3.2, 2.8]"
15,Bulgaria,5.6,4.3,8.2,5.4,6.1,3.2,2.6,5.6,4.966666666666667,5.6,"[5.6, 4.3, 8.2, 5.4, 6.1, 3.2, 2.6]"
16,Bulgaria,5.2,4.3,7.0,6.0,6.2,3.5,2.5,5.2,4.916666666666667,5.2,"[5.2, 4.3, 7.0, 6.0, 6.2, 3.5, 2.5]"
17,Bulgaria,5.2,5.5,7.2,6.2,4.6,2.5,3.0,5.2,4.833333333333333,5.2,"[5.2, 5.5, 7.2, 6.2, 4.6, 2.5, 3.0]"
18,Bulgaria,5.2,5.3,7.2,5.4,4.6,3.2,2.8,5.2,4.75,5.2,"[5.2, 5.3, 7.2, 5.4, 4.6, 3.2, 2.8]"
19,Bulgaria,6.2,5.8,7.2,7.0,6.8,4.2,2.8,6.2,5.633333333333333,6.2,"[6.2, 5.8, 7.2, 7.0, 6.8, 4.2, 2.8]"
20,Bulgaria,3.8,3.0,6.5,5.5,4.5,2.0,2.5,3.8,4.0,3.8,"[3.8, 3.0, 6.5, 5.5, 4.5, 2.0, 2.5]"
1,Burkina Faso,5.2,5.8,7.5,6.8,6.2,3.5,2.5,5.2,5.383333333333333,5.2,"[5.2, 5.8, 7.5, 6.8, 6.2, 3.5, 2.5]"
2,Burkina Faso,4.6,3.4,7.2,5.4,4.2,4.8,2.3,4.6,4.55,4.6,"[4.6, 3.4, 7.2, 5.4, 4.2, 4.8, 2.3]"
3,Burkina Faso,4.8,3.8,6.5,6.8,5.2,3.2,2.5,4.8,4.666666666666667,4.8,"[4.8, 3.8, 6.5, 6.8, 5.2, 3.2, 2.5]"
4,Burkina Faso,4.6,3.4,7.6,5.2,4.3,4.8,2.6,4.6,4.6499999999999995,4.6,"[4.6, 3.4, 7.6, 5.2, 4.3, 4.8, 2.6]"
5,Burkina Faso,4.6,4.2,6.8,5.4,5.6,3.8,2.4,4.6,4.7,4.6,"[4.6, 4.2, 6.8, 5.4, 5.6, 3.8, 2.4]"
6,Burkina Faso,4.6,3.4,7.2,6.6,6.1,2.6,2.8,4.6,4.783333333333333,4.6,"[4.6, 3.4, 7.2, 6.6, 6.1, 2.6, 2.8]"
7,Burkina Faso,4.3,3.8,6.5,4.2,4.5,3.2,2.5,4.3,4.116666666666666,4.3,"[4.3, 3.8, 6.5, 4.2, 4.5, 3.2, 2.5]"
8,Burkina Faso,5.6,6.8,6.5,7.2,6.8,4.2,2.8,5.6,5.716666666666666,5.6,"[5.6, 6.8, 6.5, 7.2, 6.8, 4.2, 2.8]"
9,Burkina Faso,4.6,3.4,8.2,4.3,4.0,3.1,2.3,4.6,4.216666666666666,4.6,"[4.6, 3.4, 8.2, 4.3, 4.0, 3.1, 2.3]"
10,Burkina Faso,4.6,3.8,6.2,6.0,5.8,3.0,2.2,4.6,4.5,4.6,"[4.6, 3.8, 6.2, 6.0, 5.8, 3.0, 2.2]"
11,Burkina Faso,4.6,4.2,6.8,5.3,4.5,3.2,2.8,4.6,4.466666666666667,4.6,"[4.6, 4.2, 6.8, 5.3, 4.5, 3.2, 2.8]"
12,Burkina Faso,4.6,3.8,7.2,6.0,5.2,3.0,2.5,4.6,4.616666666666666,4.6,"[4.6, 3.8, 7.2, 6.0, 5.2, 3.0, 2.5]"
13,Burkina Faso,4.6,3.6,6.8,5.4,5.2,3.2,2.6,4.6,4.466666666666667,4.6,"[4.6, 3.6, 6.8, 5.4, 5.2, 3.2, 2.6]"
14,Burkina Faso,4.8,3.8,6.2,6.5,5.2,3.0,2.5,4.8,4.533333333333333,4.8,"[4.8, 3.8, 6.2, 6.5, 5.2, 3.0, 2.5]"
15,Burkina Faso,4.6,3.4,7.2,5.1,4.3,3.8,2.2,4.6,4.333333333333333,4.6,"[4.6, 3.4, 7.2, 5.1, 4.3, 3.8, 2.2]"
16,Burkina Faso,4.2,3.4,6.5,5.6,4.8,4.0,2.3,4.2,4.433333333333333,4.2,"[4.2, 3.4, 6.5, 5.6, 4.8, 4.0, 2.3]"
17,Burkina Faso,4.3,3.2,6.8,6.0,4.0,2.5,2.8,4.3,4.216666666666667,4.3,"[4.3, 3.2, 6.8, 6.0, 4.0, 2.5, 2.8]"
18,Burkina Faso,4.6,4.2,6.8,5.2,4.5,3.2,2.3,4.6,4.366666666666666,4.6,"[4.6, 4.2, 6.8, 5.2, 4.5, 3.2, 2.3]"
19,Burkina Faso,4.8,4.5,7.0,6.5,4.0,4.5,2.5,4.8,4.833333333333333,4.8,"[4.8, 4.5, 7.0, 6.5, 4.0, 4.5, 2.5]"
20,Burkina Faso,3.2,2.4,6.2,5.3,3.8,2.1,2.5,3.2,3.716666666666667,3.2,"[3.2, 2.4, 6.2, 5.3, 3.8, 2.1, 2.5]"
1,Burkina Faso,5.2,5.8,7.5,6.8,6.2,3.5,2.5,5.2,5.383333333333333,5.2,"[5.2, 5.8, 7.5, 6.8, 6.2, 3.5, 2.5]"
2,Burkina Faso,4.6,3.4,7.2,5.4,4.2,4.8,2.3,4.6,4.55,4.6,"[4.6, 3.4, 7.2, 5.4, 4.2, 4.8, 2.3]"
3,Burkina Faso,4.8,3.8,6.5,6.8,5.2,3.2,2.5,4.8,4.666666666666667,4.8,"[4.8, 3.8, 6.5, 6.8, 5.2, 3.2, 2.5]"
4,Burkina Faso,4.6,3.4,7.6,5.2,4.3,4.8,2.6,4.6,4.6499999999999995,4.6,"[4.6, 3.4, 7.6, 5.2, 4.3, 4.8, 2.6]"
5,Burkina Faso,4.6,4.2,6.8,5.4,5.6,3.8,2.4,4.6,4.7,4.6,"[4.6, 4.2, 6.8, 5.4, 5.6, 3.8, 2.4]"
6,Burkina Faso,4.6,3.4,7.2,6.6,6.1,2.6,2.8,4.6,4.783333333333333,4.6,"[4.6, 3.4, 7.2, 6.6, 6.1, 2.6, 2.8]"
7,Burkina Faso,4.3,3.8,6.5,4.2,4.5,3.2,2.5,4.3,4.116666666666666,4.3,"[4.3, 3.8, 6.5, 4.2, 4.5, 3.2, 2.5]"
8,Burkina Faso,5.6,6.8,6.5,7.2,6.8,4.2,2.8,5.6,5.716666666666666,5.6,"[5.6, 6.8, 6.5, 7.2, 6.8, 4.2, 2.8]"
9,Burkina Faso,4.6,3.4,8.2,4.3,4.0,3.1,2.3,4.6,4.216666666666666,4.6,"[4.6, 3.4, 8.2, 4.3, 4.0, 3.1, 2.3]"
10,Burkina Faso,4.6,3.8,6.2,6.0,5.8,3.0,2.2,4.6,4.5,4.6,"[4.6, 3.8, 6.2, 6.0, 5.8, 3.0, 2.2]"
11,Burkina Faso,4.6,4.2,6.8,5.3,4.5,3.2,2.8,4.6,4.466666666666667,4.6,"[4.6, 4.2, 6.8, 5.3, 4.5, 3.2, 2.8]"
12,Burkina Faso,4.6,3.8,7.2,6.0,5.2,3.0,2.5,4.6,4.616666666666666,4.6,"[4.6, 3.8, 7.2, 6.0, 5.2, 3.0, 2.5]"
13,Burkina Faso,4.6,3.6,6.8,5.4,5.2,3.2,2.6,4.6,4.466666666666667,4.6,"[4.6, 3.6, 6.8, 5.4, 5.2, 3.2, 2.6]"
14,Burkina Faso,4.8,3.8,6.2,6.5,5.2,3.0,2.5,4.8,4.533333333333333,4.8,"[4.8, 3.8, 6.2, 6.5, 5.2, 3.0, 2.5]"
