persona_id,country,life_evaluation,gdp,social_support,health,freedom,generosity,corruption,overall_happiness_explicit,overall_happiness_calculated,overall_happiness,response_text
14,Cyprus,7.6,5.4,8.2,7.1,7.8,6.0,3.4,7.6,6.316666666666666,7.6,"[7.6, 5.4, 8.2, 7.1, 7.8, 6.0, 3.4]"
15,Cyprus,7.5,6.0,9.0,7.0,7.5,4.0,3.5,7.5,6.166666666666667,7.5,"[7.5, 6.0, 9.0, 7.0, 7.5, 4.0, 3.5]"
16,Cyprus,6.8,5.2,8.3,6.4,7.2,6.5,4.2,6.8,6.300000000000001,6.8,"[6.8, 5.2, 8.3, 6.4, 7.2, 6.5, 4.2]"
17,Cyprus,6.2,6.8,8.4,6.0,5.2,2.0,4.2,6.2,5.433333333333334,6.2,"[6.2, 6.8, 8.4, 6.0, 5.2, 2.0, 4.2]"
18,Cyprus,6.8,6.2,8.4,6.3,5.8,3.5,3.2,6.8,5.566666666666666,6.8,"[6.8, 6.2, 8.4, 6.3, 5.8, 3.5, 3.2]"
19,Cyprus,7.6,6.8,8.4,7.8,8.2,5.2,4.3,7.6,6.783333333333334,7.6,"[7.6, 6.8, 8.4, 7.8, 8.2, 5.2, 4.3]"
20,Cyprus,4.0,3.0,7.0,5.5,5.0,2.0,4.0,4.0,4.416666666666667,4.0,"[4.0, 3.0, 7.0, 5.5, 5.0, 2.0, 4.0]"
1,Czechia,7.8,7.2,8.6,7.9,8.3,4.0,5.2,7.8,6.866666666666667,7.8,"[7.8, 7.2, 8.6, 7.9, 8.3, 4.0, 5.2]"
2,Czechia,7.6,6.2,8.8,7.4,7.5,6.0,4.2,7.6,6.683333333333334,7.6,"[7.6, 6.2, 8.8, 7.4, 7.5, 6.0, 4.2]"
3,Czechia,7.4,5.8,8.6,7.6,8.2,3.2,4.6,7.4,6.333333333333333,7.4,"[7.4, 5.8, 8.6, 7.6, 8.2, 3.2, 4.6]"
4,Czechia,7.6,6.4,8.8,7.2,7.5,6.0,4.8,7.6,6.783333333333334,7.6,"[7.6, 6.4, 8.8, 7.2, 7.5, 6.0, 4.8]"
5,Czechia,7.4,6.2,8.6,6.7,7.8,3.5,4.8,7.4,6.266666666666667,7.4,"[7.4, 6.2, 8.6, 6.7, 7.8, 3.5, 4.8]"
6,Czechia,7.2,6.3,8.4,8.0,8.6,2.5,4.8,7.2,6.433333333333334,7.2,"[7.2, 6.3, 8.4, 8.0, 8.6, 2.5, 4.8]"
7,Czechia,6.5,6.0,8.0,5.0,7.0,2.0,4.0,6.5,5.333333333333333,6.5,"[6.5, 6.0, 8.0, 5.0, 7.0, 2.0, 4.0]"
8,Czechia,7.6,8.2,7.4,8.0,8.8,3.5,5.2,7.6,6.8500000000000005,7.6,"[7.6, 8.2, 7.4, 8.0, 8.8, 3.5, 5.2]"
9,Czechia,7.8,6.5,9.5,6.2,8.0,4.0,4.5,7.8,6.45,7.8,"[7.8, 6.5, 9.5, 6.2, 8.0, 4.0, 4.5]"
10,Czechia,7.2,5.8,8.2,7.4,8.6,3.5,4.2,7.2,6.283333333333334,7.2,"[7.2, 5.8, 8.2, 7.4, 8.6, 3.5, 4.2]"
11,Czechia,6.8,6.5,8.0,6.0,6.5,4.0,5.0,6.8,6.0,6.8,"[6.8, 6.5, 8.0, 6.0, 6.5, 4.0, 5.0]"
12,Czechia,7.4,6.8,8.6,7.2,7.5,3.5,4.8,7.4,6.3999999999999995,7.4,"[7.4, 6.8, 8.6, 7.2, 7.5, 3.5, 4.8]"
13,Czechia,7.2,6.3,8.4,6.6,7.8,3.0,4.8,7.2,6.1499999999999995,7.2,"[7.2, 6.3, 8.4, 6.6, 7.8, 3.0, 4.8]"
14,Czechia,7.6,5.4,8.2,7.1,8.4,6.0,4.8,7.6,6.6499999999999995,7.6,"[7.6, 5.4, 8.2, 7.1, 8.4, 6.0, 4.8]"
15,Czechia,7.6,6.4,9.0,6.8,7.5,4.0,4.5,7.6,6.366666666666667,7.6,"[7.6, 6.4, 9.0, 6.8, 7.5, 4.0, 4.5]"
16,Czechia,6.8,5.5,8.0,6.2,7.5,6.0,4.5,6.8,6.283333333333334,6.8,"[6.8, 5.5, 8.0, 6.2, 7.5, 6.0, 4.5]"
17,Czechia,6.4,7.2,8.6,6.3,5.4,2.0,4.8,6.4,5.716666666666666,6.4,"[6.4, 7.2, 8.6, 6.3, 5.4, 2.0, 4.8]"
18,Czechia,6.8,6.2,8.0,6.0,6.5,3.0,4.5,6.8,5.7,6.8,"[6.8, 6.2, 8.0, 6.0, 6.5, 3.0, 4.5]"
19,Czechia,7.8,7.0,8.5,8.0,8.2,5.0,4.5,7.8,6.866666666666667,7.8,"[7.8, 7.0, 8.5, 8.0, 8.2, 5.0, 4.5]"
20,Czechia,4.0,3.0,7.0,6.0,5.0,1.0,4.0,4.0,4.333333333333333,4.0,"[4.0, 3.0, 7.0, 6.0, 5.0, 1.0, 4.0]"
1,Côte d’Ivoire,7.6,6.8,8.7,7.8,7.9,3.5,3.2,7.6,6.316666666666666,7.6,"[7.6, 6.8, 8.7, 7.8, 7.9, 3.5, 3.2]"
2,Côte d’Ivoire,7.4,5.6,8.7,7.2,6.8,6.5,3.2,7.4,6.333333333333333,7.4,"[7.4, 5.6, 8.7, 7.2, 6.8, 6.5, 3.2]"
3,Côte d’Ivoire,7.2,5.3,8.4,7.6,7.1,3.2,3.4,7.2,5.833333333333333,7.2,"[7.2, 5.3, 8.4, 7.6, 7.1, 3.2, 3.4]"
4,Côte d’Ivoire,7.2,5.4,8.6,6.3,7.1,6.0,2.8,7.2,6.033333333333334,7.2,"[7.2, 5.4, 8.6, 6.3, 7.1, 6.0, 2.8]"
5,Côte d’Ivoire,7.2,6.0,8.5,6.5,7.5,4.0,3.0,7.2,5.916666666666667,7.2,"[7.2, 6.0, 8.5, 6.5, 7.5, 4.0, 3.0]"
6,Côte d’Ivoire,6.8,5.2,8.3,7.4,7.8,3.2,2.8,6.8,5.783333333333334,6.8,"[6.8, 5.2, 8.3, 7.4, 7.8, 3.2, 2.8]"
7,Côte d’Ivoire,6.5,5.5,8.0,5.0,6.5,3.0,2.5,6.5,5.083333333333333,6.5,"[6.5, 5.5, 8.0, 5.0, 6.5, 3.0, 2.5]"
8,Côte d’Ivoire,7.6,7.8,7.2,7.4,8.6,4.5,2.8,7.6,6.383333333333333,7.6,"[7.6, 7.8, 7.2, 7.4, 8.6, 4.5, 2.8]"
9,Côte d’Ivoire,7.4,5.6,9.2,6.1,7.0,4.2,3.1,7.4,5.866666666666666,7.4,"[7.4, 5.6, 9.2, 6.1, 7.0, 4.2, 3.1]"
10,Côte d’Ivoire,6.8,5.2,7.6,7.2,8.3,3.5,2.8,6.8,5.766666666666667,6.8,"[6.8, 5.2, 7.6, 7.2, 8.3, 3.5, 2.8]"
11,Côte d’Ivoire,6.5,5.5,7.5,6.0,6.5,4.0,3.0,6.5,5.416666666666667,6.5,"[6.5, 5.5, 7.5, 6.0, 6.5, 4.0, 3.0]"
12,Côte d’Ivoire,7.2,5.8,8.3,6.8,7.1,3.5,3.2,7.2,5.783333333333334,7.2,"[7.2, 5.8, 8.3, 6.8, 7.1, 3.5, 3.2]"
13,Côte d’Ivoire,6.8,5.5,8.0,6.0,7.5,3.0,2.5,6.8,5.416666666666667,6.8,"[6.8, 5.5, 8.0, 6.0, 7.5, 3.0, 2.5]"
14,Côte d’Ivoire,7.4,4.8,7.6,7.2,7.8,4.2,2.8,7.4,5.733333333333333,7.4,"[7.4, 4.8, 7.6, 7.2, 7.8, 4.2, 2.8]"
15,Côte d’Ivoire,7.2,5.6,8.6,6.4,7.4,6.2,3.2,7.2,6.233333333333333,7.2,"[7.2, 5.6, 8.6, 6.4, 7.4, 6.2, 3.2]"
16,Côte d’Ivoire,6.2,4.8,7.6,6.3,6.8,6.0,2.8,6.2,5.716666666666666,6.2,"[6.2, 4.8, 7.6, 6.3, 6.8, 6.0, 2.8]"
17,Côte d’Ivoire,6.2,5.5,8.2,6.0,4.8,2.0,3.0,6.2,4.916666666666667,6.2,"[6.2, 5.5, 8.2, 6.0, 4.8, 2.0, 3.0]"
18,Côte d’Ivoire,6.5,6.0,8.0,6.0,5.5,4.0,3.0,6.5,5.416666666666667,6.5,"[6.5, 6.0, 8.0, 6.0, 5.5, 4.0, 3.0]"
19,Côte d’Ivoire,7.6,6.4,8.2,7.8,7.4,5.2,2.6,7.6,6.266666666666667,7.6,"[7.6, 6.4, 8.2, 7.8, 7.4, 5.2, 2.6]"
20,Côte d’Ivoire,3.5,2.5,7.0,5.0,4.0,1.0,2.0,3.5,3.5833333333333335,3.5,"[3.5, 2.5, 7.0, 5.0, 4.0, 1.0, 2.0]"
1,DR Congo,6.8,5.8,8.2,7.4,7.0,4.0,1.8,6.8,5.7,6.8,"[6.8, 5.8, 8.2, 7.4, 7.0, 4.0, 1.8]"
2,DR Congo,6.2,3.5,8.0,6.5,5.5,6.0,1.5,6.2,5.166666666666667,6.2,"[6.2, 3.5, 8.0, 6.5, 5.5, 6.0, 1.5]"
3,DR Congo,6.2,3.8,7.5,6.8,6.5,3.0,1.5,6.2,4.8500000000000005,6.2,"[6.2, 3.8, 7.5, 6.8, 6.5, 3.0, 1.5]"
4,DR Congo,6.5,3.5,8.5,6.0,6.5,6.0,1.5,6.5,5.333333333333333,6.5,"[6.5, 3.5, 8.5, 6.0, 6.5, 6.0, 1.5]"
5,DR Congo,6.2,4.3,7.8,6.0,6.5,4.5,1.8,6.2,5.1499999999999995,6.2,"[6.2, 4.3, 7.8, 6.0, 6.5, 4.5, 1.8]"
6,DR Congo,5.8,4.2,7.8,7.0,7.2,3.0,1.5,5.8,5.116666666666666,5.8,"[5.8, 4.2, 7.8, 7.0, 7.2, 3.0, 1.5]"
7,DR Congo,5.5,4.0,7.5,4.5,5.5,2.0,1.0,5.5,4.083333333333333,5.5,"[5.5, 4.0, 7.5, 4.5, 5.5, 2.0, 1.0]"
8,DR Congo,6.8,7.2,7.5,7.8,8.4,4.5,2.0,6.8,6.233333333333333,6.8,"[6.8, 7.2, 7.5, 7.8, 8.4, 4.5, 2.0]"
9,DR Congo,6.5,3.5,9.0,5.0,6.0,4.0,1.5,6.5,4.833333333333333,6.5,"[6.5, 3.5, 9.0, 5.0, 6.0, 4.0, 1.5]"
10,DR Congo,5.8,3.5,7.0,6.5,7.5,2.0,1.5,5.8,4.666666666666667,5.8,"[5.8, 3.5, 7.0, 6.5, 7.5, 2.0, 1.5]"
11,DR Congo,5.8,3.5,7.5,6.0,5.5,6.0,1.5,5.8,5.0,5.8,"[5.8, 3.5, 7.5, 6.0, 5.5, 6.0, 1.5]"
12,DR Congo,6.2,4.0,8.0,6.0,6.5,3.0,1.5,6.2,4.833333333333333,6.2,"[6.2, 4.0, 8.0, 6.0, 6.5, 3.0, 1.5]"
13,DR Congo,5.5,3.5,7.5,6.0,6.5,4.0,1.5,5.5,4.833333333333333,5.5,"[5.5, 3.5, 7.5, 6.0, 6.5, 4.0, 1.5]"
14,DR Congo,6.8,4.2,7.5,6.7,7.2,3.5,1.5,6.8,5.1000000000000005,6.8,"[6.8, 4.2, 7.5, 6.7, 7.2, 3.5, 1.5]"
15,DR Congo,6.5,4.0,8.5,6.0,6.5,5.0,1.5,6.5,5.25,6.5,"[6.5, 4.0, 8.5, 6.0, 6.5, 5.0, 1.5]"
16,DR Congo,5.6,3.4,7.2,6.1,5.8,6.5,1.6,5.6,5.1000000000000005,5.6,"[5.6, 3.4, 7.2, 6.1, 5.8, 6.5, 1.6]"
17,DR Congo,5.8,3.5,7.5,6.0,4.5,2.0,1.5,5.8,4.166666666666667,5.8,"[5.8, 3.5, 7.5, 6.0, 4.5, 2.0, 1.5]"
18,DR Congo,5.6,4.8,7.2,5.5,5.0,4.0,1.5,5.6,4.666666666666667,5.6,"[5.6, 4.8, 7.2, 5.5, 5.0, 4.0, 1.5]"
19,DR Congo,6.8,5.2,7.6,7.2,6.4,4.8,1.6,6.8,5.466666666666666,6.8,"[6.8, 5.2, 7.6, 7.2, 6.4, 4.8, 1.6]"
20,DR Congo,3.2,2.0,6.5,5.0,4.0,1.0,1.5,3.2,3.3333333333333335,3.2,"[3.2, 2.0, 6.5, 5.0, 4.0, 1.0, 1.5]"
1,Denmark,8.2,7.6,8.8,8.1,8.7,4.2,8.6,8.2,7.666666666666667,8.2,"[8.2, 7.6, 8.8, 8.1, 8.7, 4.2, 8.6]"
2,Denmark,8.2,7.4,9.1,8.0,8.6,6.2,8.7,8.2,8.0,8.2,"[8.2, 7.4, 9.1, 8.0, 8.6, 6.2, 8.7]"
3,Denmark,8.0,6.5,9.0,8.0,8.5,4.0,9.0,8.0,7.5,8.0,"[8.0, 6.5, 9.0, 8.0, 8.5, 4.0, 9.0]"
4,Denmark,8.2,7.4,9.2,7.6,8.5,6.0,9.0,8.2,7.95,8.2,"[8.2, 7.4, 9.2, 7.6, 8.5, 6.0, 9.0]"
5,Denmark,7.8,6.6,8.7,7.1,8.2,5.0,8.6,7.8,7.366666666666666,7.8,"[7.8, 6.6, 8.7, 7.1, 8.2, 5.0, 8.6]"
6,Denmark,7.8,6.5,8.8,8.2,8.6,2.5,8.5,7.8,7.183333333333334,7.8,"[7.8, 6.5, 8.8, 8.2, 8.6, 2.5, 8.5]"
7,Denmark,7.2,7.0,8.5,6.0,7.5,4.0,8.5,7.2,6.916666666666667,7.2,"[7.2, 7.0, 8.5, 6.0, 7.5, 4.0, 8.5]"
8,Denmark,7.8,8.2,8.0,7.6,9.0,5.5,8.8,7.8,7.85,7.8,"[7.8, 8.2, 8.0, 7.6, 9.0, 5.5, 8.8]"
9,Denmark,8.4,7.6,9.5,7.2,8.6,5.0,8.2,8.4,7.683333333333334,8.4,"[8.4, 7.6, 9.5, 7.2, 8.6, 5.0, 8.2]"
10,Denmark,7.6,6.2,8.4,7.3,8.8,4.5,8.6,7.6,7.3,7.6,"[7.6, 6.2, 8.4, 7.3, 8.8, 4.5, 8.6]"
11,Denmark,7.2,7.8,8.5,6.6,7.0,6.0,9.0,7.2,7.483333333333333,7.2,"[7.2, 7.8, 8.5, 6.6, 7.0, 6.0, 9.0]"
12,Denmark,7.8,7.2,8.8,7.4,7.6,5.0,8.6,7.8,7.433333333333334,7.8,"[7.8, 7.2, 8.8, 7.4, 7.6, 5.0, 8.6]"
13,Denmark,7.8,7.0,8.5,7.2,8.0,4.0,8.8,7.8,7.25,7.8,"[7.8, 7.0, 8.5, 7.2, 8.0, 4.0, 8.8]"
14,Denmark,7.8,6.2,8.6,7.4,8.3,6.0,8.8,7.8,7.550000000000001,7.8,"[7.8, 6.2, 8.6, 7.4, 8.3, 6.0, 8.8]"
15,Denmark,8.2,7.1,9.2,7.4,8.3,6.0,8.6,8.2,7.766666666666667,8.2,"[8.2, 7.1, 9.2, 7.4, 8.3, 6.0, 8.6]"
16,Denmark,7.2,6.8,8.4,6.6,7.8,6.2,8.6,7.2,7.4,7.2,"[7.2, 6.8, 8.4, 6.6, 7.8, 6.2, 8.6]"
17,Denmark,7.1,8.2,8.6,6.4,6.2,2.0,8.4,7.1,6.633333333333333,7.1,"[7.1, 8.2, 8.6, 6.4, 6.2, 2.0, 8.4]"
18,Denmark,7.2,7.0,8.5,6.5,6.0,4.0,8.5,7.2,6.75,7.2,"[7.2, 7.0, 8.5, 6.5, 6.0, 4.0, 8.5]"
19,Denmark,8.2,7.6,8.8,8.1,8.4,5.2,8.7,8.2,7.8,8.2,"[8.2, 7.6, 8.8, 8.1, 8.4, 5.2, 8.7]"
20,Denmark,5.2,3.5,8.0,6.0,6.5,2.0,8.5,5.2,5.75,5.2,"[5.2, 3.5, 8.0, 6.0, 6.5, 2.0, 8.5]"
1,Djibouti,7.4,6.3,8.6,7.5,7.2,3.5,3.0,7.4,6.016666666666667,7.4,"[7.4, 6.3, 8.6, 7.5, 7.2, 3.5, 3.0]"
2,Djibouti,7.2,5.2,8.6,6.8,6.0,6.5,3.0,7.2,6.016666666666667,7.2,"[7.2, 5.2, 8.6, 6.8, 6.0, 6.5, 3.0]"
3,Djibouti,6.8,4.5,8.0,7.2,6.5,3.0,2.5,6.8,5.283333333333333,6.8,"[6.8, 4.5, 8.0, 7.2, 6.5, 3.0, 2.5]"
4,Djibouti,6.8,5.2,8.6,6.4,6.8,6.0,2.8,6.8,5.966666666666666,6.8,"[6.8, 5.2, 8.6, 6.4, 6.8, 6.0, 2.8]"
5,Djibouti,6.8,5.6,8.2,6.3,7.4,4.2,2.8,6.8,5.75,6.8,"[6.8, 5.6, 8.2, 6.3, 7.4, 4.2, 2.8]"
6,Djibouti,6.5,4.5,8.0,7.5,7.0,3.0,2.5,6.5,5.416666666666667,6.5,"[6.5, 4.5, 8.0, 7.5, 7.0, 3.0, 2.5]"
7,Djibouti,6.2,5.5,7.5,4.5,6.0,3.0,2.5,6.2,4.833333333333333,6.2,"[6.2, 5.5, 7.5, 4.5, 6.0, 3.0, 2.5]"
8,Djibouti,7.4,7.2,7.6,7.8,8.4,4.2,3.1,7.4,6.383333333333333,7.4,"[7.4, 7.2, 7.6, 7.8, 8.4, 4.2, 3.1]"
9,Djibouti,7.2,5.0,9.2,6.0,6.5,4.0,2.5,7.2,5.533333333333334,7.2,"[7.2, 5.0, 9.2, 6.0, 6.5, 4.0, 2.5]"
10,Djibouti,6.5,5.0,7.5,7.0,8.0,3.0,2.5,6.5,5.5,6.5,"[6.5, 5.0, 7.5, 7.0, 8.0, 3.0, 2.5]"
11,Djibouti,6.5,5.5,7.5,6.0,6.0,4.0,2.5,6.5,5.25,6.5,"[6.5, 5.5, 7.5, 6.0, 6.0, 4.0, 2.5]"
12,Djibouti,6.8,5.5,8.2,6.7,6.3,3.0,2.5,6.8,5.366666666666667,6.8,"[6.8, 5.5, 8.2, 6.7, 6.3, 3.0, 2.5]"
13,Djibouti,6.5,5.0,8.0,6.0,7.0,4.0,3.0,6.5,5.5,6.5,"[6.5, 5.0, 8.0, 6.0, 7.0, 4.0, 3.0]"
14,Djibouti,7.2,4.8,7.5,7.0,6.8,5.5,2.5,7.2,5.683333333333334,7.2,"[7.2, 4.8, 7.5, 7.0, 6.8, 5.5, 2.5]"
15,Djibouti,6.8,5.2,8.6,6.1,6.7,5.0,2.8,6.8,5.733333333333333,6.8,"[6.8, 5.2, 8.6, 6.1, 6.7, 5.0, 2.8]"
16,Djibouti,6.2,4.3,7.6,6.1,6.4,6.8,2.3,6.2,5.583333333333333,6.2,"[6.2, 4.3, 7.6, 6.1, 6.4, 6.8, 2.3]"
17,Djibouti,6.2,5.0,8.0,6.0,4.5,2.0,2.5,6.2,4.666666666666667,6.2,"[6.2, 5.0, 8.0, 6.0, 4.5, 2.0, 2.5]"
18,Djibouti,6.2,5.8,7.5,6.0,5.5,4.0,3.0,6.2,5.3,6.2,"[6.2, 5.8, 7.5, 6.0, 5.5, 4.0, 3.0]"
19,Djibouti,7.2,6.3,8.1,7.4,7.0,4.2,2.6,7.2,5.933333333333334,7.2,"[7.2, 6.3, 8.1, 7.4, 7.0, 4.2, 2.6]"
20,Djibouti,3.5,2.5,7.0,5.0,4.0,1.0,2.0,3.5,3.5833333333333335,3.5,"[3.5, 2.5, 7.0, 5.0, 4.0, 1.0, 2.0]"
1,Dominican Republic,7.8,7.2,8.6,7.9,8.1,3.5,3.2,7.8,6.416666666666667,7.8,"[7.8, 7.2, 8.6, 7.9, 8.1, 3.5, 3.2]"
2,Dominican Republic,7.8,6.2,9.0,7.2,7.5,6.5,3.0,7.8,6.566666666666666,7.8,"[7.8, 6.2, 9.0, 7.2, 7.5, 6.5, 3.0]"
3,Dominican Republic,7.4,5.6,8.6,7.8,7.5,4.2,2.8,7.4,6.083333333333333,7.4,"[7.4, 5.6, 8.6, 7.8, 7.5, 4.2, 2.8]"
4,Dominican Republic,7.4,5.8,8.6,7.2,7.5,6.0,2.8,7.4,6.316666666666666,7.4,"[7.4, 5.8, 8.6, 7.2, 7.5, 6.0, 2.8]"
5,Dominican Republic,7.2,6.3,8.6,6.4,7.4,4.2,2.8,7.2,5.95,7.2,"[7.2, 6.3, 8.6, 6.4, 7.4, 4.2, 2.8]"
6,Dominican Republic,7.2,5.3,8.6,8.0,8.4,3.2,2.8,7.2,6.05,7.2,"[7.2, 5.3, 8.6, 8.0, 8.4, 3.2, 2.8]"
7,Dominican Republic,6.5,5.5,8.0,5.0,7.0,3.0,3.0,6.5,5.25,6.5,"[6.5, 5.5, 8.0, 5.0, 7.0, 3.0, 3.0]"
8,Dominican Republic,7.4,7.6,7.8,8.2,8.6,4.2,3.2,7.4,6.6000000000000005,7.4,"[7.4, 7.6, 7.8, 8.2, 8.6, 4.2, 3.2]"
9,Dominican Republic,7.6,5.8,9.4,6.2,7.4,4.2,2.8,7.6,5.966666666666666,7.6,"[7.6, 5.8, 9.4, 6.2, 7.4, 4.2, 2.8]"
10,Dominican Republic,7.2,5.5,8.0,7.0,8.5,3.0,2.5,7.2,5.75,7.2,"[7.2, 5.5, 8.0, 7.0, 8.5, 3.0, 2.5]"
11,Dominican Republic,6.5,5.5,8.0,6.0,6.5,4.0,2.5,6.5,5.416666666666667,6.5,"[6.5, 5.5, 8.0, 6.0, 6.5, 4.0, 2.5]"
12,Dominican Republic,7.2,6.5,8.5,7.0,7.5,3.0,2.5,7.2,5.833333333333333,7.2,"[7.2, 6.5, 8.5, 7.0, 7.5, 3.0, 2.5]"
13,Dominican Republic,7.2,6.0,8.5,6.5,7.5,3.0,3.0,7.2,5.75,7.2,"[7.2, 6.0, 8.5, 6.5, 7.5, 3.0, 3.0]"
14,Dominican Republic,7.6,5.2,8.3,7.4,7.8,4.2,3.1,7.6,6.0,7.6,"[7.6, 5.2, 8.3, 7.4, 7.8, 4.2, 3.1]"
15,Dominican Republic,7.2,5.5,8.8,6.6,7.4,4.2,3.0,7.2,5.916666666666667,7.2,"[7.2, 5.5, 8.8, 6.6, 7.4, 4.2, 3.0]"
16,Dominican Republic,6.8,4.8,8.2,6.3,7.1,6.5,2.8,6.8,5.949999999999999,6.8,"[6.8, 4.8, 8.2, 6.3, 7.1, 6.5, 2.8]"
17,Dominican Republic,6.3,5.8,8.2,6.4,5.2,2.0,3.2,6.3,5.133333333333334,6.3,"[6.3, 5.8, 8.2, 6.4, 5.2, 2.0, 3.2]"
18,Dominican Republic,6.8,6.2,8.0,6.5,5.8,4.0,3.0,6.8,5.583333333333333,6.8,"[6.8, 6.2, 8.0, 6.5, 5.8, 4.0, 3.0]"
19,Dominican Republic,7.6,6.4,8.3,7.8,7.9,4.2,2.8,7.6,6.233333333333333,7.6,"[7.6, 6.4, 8.3, 7.8, 7.9, 4.2, 2.8]"
20,Dominican Republic,4.0,2.5,7.0,6.0,5.0,1.0,2.5,4.0,4.0,4.0,"[4.0, 2.5, 7.0, 6.0, 5.0, 1.0, 2.5]"
1,Ecuador,7.6,6.8,8.7,7.8,7.9,3.5,2.8,7.6,6.25,7.6,"[7.6, 6.8, 8.7, 7.8, 7.9, 3.5, 2.8]"
2,Ecuador,7.2,5.5,8.8,7.0,6.5,6.0,2.5,7.2,6.05,7.2,"[7.2, 5.5, 8.8, 7.0, 6.5, 6.0, 2.5]"
3,Ecuador,7.2,5.2,8.3,7.4,7.6,3.0,2.5,7.2,5.666666666666667,7.2,"[7.2, 5.2, 8.3, 7.4, 7.6, 3.0, 2.5]"
4,Ecuador,7.2,5.0,8.8,6.8,7.0,6.0,2.5,7.2,6.016666666666667,7.2,"[7.2, 5.0, 8.8, 6.8, 7.0, 6.0, 2.5]"
5,Ecuador,7.2,5.5,8.5,6.5,7.5,4.0,2.5,7.2,5.75,7.2,"[7.2, 5.5, 8.5, 6.5, 7.5, 4.0, 2.5]"
6,Ecuador,6.8,5.2,8.3,7.6,7.8,2.5,2.8,6.8,5.7,6.8,"[6.8, 5.2, 8.3, 7.6, 7.8, 2.5, 2.8]"
7,Ecuador,6.5,5.5,8.0,5.0,6.5,3.0,2.5,6.5,5.083333333333333,6.5,"[6.5, 5.5, 8.0, 5.0, 6.5, 3.0, 2.5]"
8,Ecuador,7.6,7.8,7.4,8.2,8.6,4.2,2.8,7.6,6.5,7.6,"[7.6, 7.8, 7.4, 8.2, 8.6, 4.2, 2.8]"
9,Ecuador,7.6,5.2,9.4,6.3,7.2,3.5,2.4,7.6,5.666666666666667,7.6,"[7.6, 5.2, 9.4, 6.3, 7.2, 3.5, 2.4]"
10,Ecuador,6.8,5.2,8.0,7.2,8.5,3.5,2.5,6.8,5.816666666666666,6.8,"[6.8, 5.2, 8.0, 7.2, 8.5, 3.5, 2.5]"
11,Ecuador,6.2,5.5,8.0,6.0,6.5,4.0,2.5,6.2,5.416666666666667,6.2,"[6.2, 5.5, 8.0, 6.0, 6.5, 4.0, 2.5]"
12,Ecuador,7.2,5.8,8.6,7.0,7.4,3.5,2.8,7.2,5.8500000000000005,7.2,"[7.2, 5.8, 8.6, 7.0, 7.4, 3.5, 2.8]"
13,Ecuador,6.8,5.5,8.5,6.5,7.5,3.0,2.5,6.8,5.583333333333333,6.8,"[6.8, 5.5, 8.5, 6.5, 7.5, 3.0, 2.5]"
14,Ecuador,7.4,5.2,8.1,7.0,7.6,4.3,2.6,7.4,5.8,7.4,"[7.4, 5.2, 8.1, 7.0, 7.6, 4.3, 2.6]"
15,Ecuador,7.2,5.5,8.8,6.8,7.5,4.5,2.5,7.2,5.933333333333334,7.2,"[7.2, 5.5, 8.8, 6.8, 7.5, 4.5, 2.5]"
16,Ecuador,6.2,4.5,7.5,6.0,6.5,7.0,2.5,6.2,5.666666666666667,6.2,"[6.2, 4.5, 7.5, 6.0, 6.5, 7.0, 2.5]"
17,Ecuador,6.2,5.5,8.0,6.0,4.5,2.0,2.5,6.2,4.75,6.2,"[6.2, 5.5, 8.0, 6.0, 4.5, 2.0, 2.5]"
18,Ecuador,6.5,5.5,8.0,6.0,5.0,3.0,2.0,6.5,4.916666666666667,6.5,"[6.5, 5.5, 8.0, 6.0, 5.0, 3.0, 2.0]"
19,Ecuador,7.6,6.4,8.5,7.8,7.4,5.2,3.2,7.6,6.416666666666667,7.6,"[7.6, 6.4, 8.5, 7.8, 7.4, 5.2, 3.2]"
20,Ecuador,4.0,2.0,7.0,5.0,4.0,1.0,2.0,4.0,3.5,4.0,"[4, 2, 7, 5, 4, 1, 2]"
1,Egypt,6.8,5.2,8.6,7.4,6.3,3.0,2.2,6.8,5.45,6.8,"[6.8, 5.2, 8.6, 7.4, 6.3, 3.0, 2.2]"
2,Egypt,6.8,3.5,8.5,7.0,5.5,6.0,2.0,6.8,5.416666666666667,6.8,"[6.8, 3.5, 8.5, 7.0, 5.5, 6.0, 2.0]"
3,Egypt,6.8,4.2,8.0,7.2,5.5,3.0,2.0,6.8,4.983333333333333,6.8,"[6.8, 4.2, 8.0, 7.2, 5.5, 3.0, 2.0]"
4,Egypt,6.5,3.5,8.5,6.0,5.5,6.0,2.5,6.5,5.333333333333333,6.5,"[6.5, 3.5, 8.5, 6.0, 5.5, 6.0, 2.5]"
5,Egypt,6.5,4.5,8.0,6.0,6.5,4.0,2.0,6.5,5.166666666666667,6.5,"[6.5, 4.5, 8.0, 6.0, 6.5, 4.0, 2.0]"
6,Egypt,6.2,4.0,8.0,7.5,6.5,2.0,2.0,6.2,5.0,6.2,"[6.2, 4.0, 8.0, 7.5, 6.5, 2.0, 2.0]"
7,Egypt,5.5,4.0,8.0,5.0,5.0,3.0,2.0,5.5,4.5,5.5,"[5.5, 4.0, 8.0, 5.0, 5.0, 3.0, 2.0]"
8,Egypt,7.2,6.3,7.8,7.4,7.6,4.2,2.3,7.2,5.933333333333334,7.2,"[7.2, 6.3, 7.8, 7.4, 7.6, 4.2, 2.3]"
