persona_id,country,life_evaluation,gdp,social_support,health,freedom,generosity,corruption,overall_happiness_explicit,overall_happiness_calculated,overall_happiness,response_text
10,Brazil,6.0,,,,,,,6.0,6.0,6.0,[6.0]
11,Brazil,5.8,,,,,,,5.8,5.8,5.8,[5.8]
12,Brazil,6.2,,,,,,,6.2,6.2,6.2,[6.2]
13,Brazil,5.5,,,,,,,5.5,5.5,5.5,[5.5]
14,Brazil,6.5,,,,,,,6.5,6.5,6.5,[6.5]
15,Brazil,6.2,,,,,,,6.2,6.2,6.2,[6.2]
16,Brazil,5.2,,,,,,,5.2,5.2,5.2,[5.2]
17,Brazil,5.0,,,,,,,5.0,5.0,5.0,[5.0]
18,Brazil,5.5,,,,,,,5.5,5.5,5.5,[5.5]
19,Brazil,6.8,,,,,,,6.8,6.8,6.8,[6.8]
20,Brazil,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,Bulgaria,6.8,,,,,,,6.8,6.8,6.8,[6.8]
2,Bulgaria,6.2,,,,,,,6.2,6.2,6.2,[6.2]
3,Bulgaria,6.2,,,,,,,6.2,6.2,6.2,[6.2]
4,Bulgaria,5.0,,,,,,,5.0,5.0,5.0,[5.0]
5,Bulgaria,5.8,,,,,,,5.8,5.8,5.8,[5.8]
6,Bulgaria,5.5,,,,,,,5.5,5.5,5.5,[5.5]
7,Bulgaria,5.0,,,,,,,5.0,5.0,5.0,[5.0]
8,Bulgaria,6.8,,,,,,,6.8,6.8,6.8,[6.8]
9,Bulgaria,6.0,,,,,,,6.0,6.0,6.0,[6]
10,Bulgaria,5.8,,,,,,,5.8,5.8,5.8,[5.8]
11,Bulgaria,5.2,,,,,,,5.2,5.2,5.2,[5.2]
12,Bulgaria,6.0,,,,,,,6.0,6.0,6.0,[6]
13,Bulgaria,5.8,,,,,,,5.8,5.8,5.8,[5.8]
14,Bulgaria,6.2,,,,,,,6.2,6.2,6.2,[6.2]
15,Bulgaria,5.5,,,,,,,5.5,5.5,5.5,[5.5]
16,Bulgaria,5.2,,,,,,,5.2,5.2,5.2,[5.2]
17,Bulgaria,5.0,,,,,,,5.0,5.0,5.0,[5.0]
18,Bulgaria,5.2,,,,,,,5.2,5.2,5.2,[5.2]
19,Bulgaria,6.5,,,,,,,6.5,6.5,6.5,[6.5]
20,Bulgaria,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,Burkina Faso,5.0,,,,,,,5.0,5.0,5.0,[5.0]
2,Burkina Faso,4.5,,,,,,,4.5,4.5,4.5,[4.5]
3,Burkina Faso,4.8,,,,,,,4.8,4.8,4.8,[4.8]
4,Burkina Faso,4.5,,,,,,,4.5,4.5,4.5,[4.5]
5,Burkina Faso,4.8,,,,,,,4.8,4.8,4.8,[4.8]
6,Burkina Faso,4.2,,,,,,,4.2,4.2,4.2,[4.2]
7,Burkina Faso,4.0,,,,,,,4.0,4.0,4.0,[4.0]
8,Burkina Faso,5.8,,,,,,,5.8,5.8,5.8,[5.8]
9,Burkina Faso,4.5,,,,,,,4.5,4.5,4.5,[4.5]
10,Burkina Faso,4.5,,,,,,,4.5,4.5,4.5,[4.5]
11,Burkina Faso,4.5,,,,,,,4.5,4.5,4.5,[4.5]
12,Burkina Faso,4.2,,,,,,,4.2,4.2,4.2,[4.2]
13,Burkina Faso,4.5,,,,,,,4.5,4.5,4.5,[4.5]
14,Burkina Faso,4.8,,,,,,,4.8,4.8,4.8,[4.8]
15,Burkina Faso,4.0,,,,,,,4.0,4.0,4.0,[4.0]
16,Burkina Faso,4.2,,,,,,,4.2,4.2,4.2,[4.2]
17,Burkina Faso,4.2,,,,,,,4.2,4.2,4.2,[4.2]
18,Burkina Faso,4.2,,,,,,,4.2,4.2,4.2,[4.2]
19,Burkina Faso,4.8,,,,,,,4.8,4.8,4.8,[4.8]
20,Burkina Faso,3.2,,,,,,,3.2,3.2,3.2,[3.2]
1,Burundi,5.2,,,,,,,5.2,5.2,5.2,[5.2]
2,Burundi,4.5,,,,,,,4.5,4.5,4.5,[4.5]
3,Burundi,4.6,,,,,,,4.6,4.6,4.6,[4.6]
4,Burundi,4.2,,,,,,,4.2,4.2,4.2,[4.2]
5,Burundi,4.5,,,,,,,4.5,4.5,4.5,[4.5]
6,Burundi,4.2,,,,,,,4.2,4.2,4.2,[4.2]
7,Burundi,4.2,,,,,,,4.2,4.2,4.2,[4.2]
8,Burundi,6.2,,,,,,,6.2,6.2,6.2,[6.2]
9,Burundi,4.5,,,,,,,4.5,4.5,4.5,[4.5]
10,Burundi,4.2,,,,,,,4.2,4.2,4.2,[4.2]
11,Burundi,4.6,,,,,,,4.6,4.6,4.6,[4.6]
12,Burundi,4.2,,,,,,,4.2,4.2,4.2,[4.2]
13,Burundi,4.2,,,,,,,4.2,4.2,4.2,[4.2]
14,Burundi,4.8,,,,,,,4.8,4.8,4.8,[4.8]
15,Burundi,4.2,,,,,,,4.2,4.2,4.2,[4.2]
16,Burundi,3.8,,,,,,,3.8,3.8,3.8,[3.8]
17,Burundi,4.2,,,,,,,4.2,4.2,4.2,[4.2]
18,Burundi,4.2,,,,,,,4.2,4.2,4.2,[4.2]
19,Burundi,5.0,,,,,,,5.0,5.0,5.0,[5.0]
20,Burundi,3.0,,,,,,,3.0,3.0,3.0,[3.0]
1,Cambodia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
2,Cambodia,5.8,,,,,,,5.8,5.8,5.8,[5.8]
3,Cambodia,5.8,,,,,,,5.8,5.8,5.8,[5.8]
4,Cambodia,6.0,,,,,,,6.0,6.0,6.0,[6.0]
5,Cambodia,5.8,,,,,,,5.8,5.8,5.8,[5.8]
6,Cambodia,5.2,,,,,,,5.2,5.2,5.2,[5.2]
7,Cambodia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
8,Cambodia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
9,Cambodia,6.0,,,,,,,6.0,6.0,6.0,[6.0]
10,Cambodia,5.6,,,,,,,5.6,5.6,5.6,[5.6]
11,Cambodia,5.0,,,,,,,5.0,5.0,5.0,[5.0]
12,Cambodia,5.8,,,,,,,5.8,5.8,5.8,[5.8]
13,Cambodia,5.0,,,,,,,5.0,5.0,5.0,[5.0]
14,Cambodia,5.8,,,,,,,5.8,5.8,5.8,[5.8]
15,Cambodia,5.0,,,,,,,5.0,5.0,5.0,[5.0]
16,Cambodia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
17,Cambodia,4.8,,,,,,,4.8,4.8,4.8,[4.8]
18,Cambodia,5.0,,,,,,,5.0,5.0,5.0,[5.0]
19,Cambodia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
20,Cambodia,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,Cameroon,6.2,,,,,,,6.2,6.2,6.2,[6.2]
2,Cameroon,5.0,,,,,,,5.0,5.0,5.0,[5.0]
3,Cameroon,5.0,,,,,,,5.0,5.0,5.0,[5.0]
4,Cameroon,5.0,,,,,,,5.0,5.0,5.0,[5.0]
5,Cameroon,5.0,,,,,,,5.0,5.0,5.0,[5.0]
6,Cameroon,4.8,,,,,,,4.8,4.8,4.8,[4.8]
7,Cameroon,4.5,,,,,,,4.5,4.5,4.5,[4.5]
8,Cameroon,6.5,,,,,,,6.5,6.5,6.5,[6.5]
9,Cameroon,5.0,,,,,,,5.0,5.0,5.0,[5.0]
10,Cameroon,4.8,,,,,,,4.8,4.8,4.8,[4.8]
11,Cameroon,4.8,,,,,,,4.8,4.8,4.8,[4.8]
12,Cameroon,5.2,,,,,,,5.2,5.2,5.2,[5.2]
13,Cameroon,4.8,,,,,,,4.8,4.8,4.8,[4.8]
14,Cameroon,5.2,,,,,,,5.2,5.2,5.2,[5.2]
15,Cameroon,4.8,,,,,,,4.8,4.8,4.8,[4.8]
16,Cameroon,4.6,,,,,,,4.6,4.6,4.6,[4.6]
17,Cameroon,4.8,,,,,,,4.8,4.8,4.8,[4.8]
18,Cameroon,4.8,,,,,,,4.8,4.8,4.8,[4.8]
19,Cameroon,5.8,,,,,,,5.8,5.8,5.8,[5.8]
20,Cameroon,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,Canada,7.4,,,,,,,7.4,7.4,7.4,[7.4]
2,Canada,7.2,,,,,,,7.2,7.2,7.2,[7.2]
3,Canada,6.8,,,,,,,6.8,6.8,6.8,[6.8]
4,Canada,6.8,,,,,,,6.8,6.8,6.8,[6.8]
5,Canada,6.5,,,,,,,6.5,6.5,6.5,[6.5]
6,Canada,6.5,,,,,,,6.5,6.5,6.5,[6.5]
7,Canada,6.2,,,,,,,6.2,6.2,6.2,[6.2]
8,Canada,7.2,,,,,,,7.2,7.2,7.2,[7.2]
9,Canada,7.2,,,,,,,7.2,7.2,7.2,[7.2]
10,Canada,6.5,,,,,,,6.5,6.5,6.5,[6.5]
11,Canada,6.5,,,,,,,6.5,6.5,6.5,[6.5]
12,Canada,6.5,,,,,,,6.5,6.5,6.5,[6.5]
13,Canada,6.5,,,,,,,6.5,6.5,6.5,[6.5]
14,Canada,6.8,,,,,,,6.8,6.8,6.8,[6.8]
15,Canada,6.8,,,,,,,6.8,6.8,6.8,[6.8]
16,Canada,6.0,,,,,,,6.0,6.0,6.0,[6.0]
17,Canada,6.2,,,,,,,6.2,6.2,6.2,[6.2]
18,Canada,6.0,,,,,,,6.0,6.0,6.0,[6]
19,Canada,7.2,,,,,,,7.2,7.2,7.2,[7.2]
20,Canada,4.0,,,,,,,4.0,4.0,4.0,[4.0]
1,Central African Republic,4.8,,,,,,,4.8,4.8,4.8,[4.8]
2,Central African Republic,4.0,,,,,,,4.0,4.0,4.0,[4.0]
3,Central African Republic,4.5,,,,,,,4.5,4.5,4.5,[4.5]
4,Central African Republic,4.0,,,,,,,4.0,4.0,4.0,[4.0]
5,Central African Republic,4.0,,,,,,,4.0,4.0,4.0,[4.0]
6,Central African Republic,3.8,,,,,,,3.8,3.8,3.8,[3.8]
7,Central African Republic,3.5,,,,,,,3.5,3.5,3.5,[3.5]
8,Central African Republic,5.5,,,,,,,5.5,5.5,5.5,[5.5]
9,Central African Republic,4.5,,,,,,,4.5,4.5,4.5,[4.5]
10,Central African Republic,3.8,,,,,,,3.8,3.8,3.8,[3.8]
11,Central African Republic,4.0,,,,,,,4.0,4.0,4.0,[4.0]
12,Central African Republic,4.2,,,,,,,4.2,4.2,4.2,[4.2]
13,Central African Republic,3.8,,,,,,,3.8,3.8,3.8,[3.8]
14,Central African Republic,4.8,,,,,,,4.8,4.8,4.8,[4.8]
15,Central African Republic,3.8,,,,,,,3.8,3.8,3.8,[3.8]
16,Central African Republic,3.8,,,,,,,3.8,3.8,3.8,[3.8]
17,Central African Republic,3.8,,,,,,,3.8,3.8,3.8,[3.8]
18,Central African Republic,4.0,,,,,,,4.0,4.0,4.0,[4.0]
19,Central African Republic,4.5,,,,,,,4.5,4.5,4.5,[4.5]
20,Central African Republic,3.0,,,,,,,3.0,3.0,3.0,[3.0]
1,Chad,5.0,,,,,,,5.0,5.0,5.0,[5.0]
2,Chad,4.5,,,,,,,4.5,4.5,4.5,[4.5]
3,Chad,4.8,,,,,,,4.8,4.8,4.8,[4.8]
4,Chad,4.5,,,,,,,4.5,4.5,4.5,[4.5]
5,Chad,4.5,,,,,,,4.5,4.5,4.5,[4.5]
6,Chad,4.2,,,,,,,4.2,4.2,4.2,[4.2]
7,Chad,3.8,,,,,,,3.8,3.8,3.8,[3.8]
8,Chad,5.8,,,,,,,5.8,5.8,5.8,[5.8]
9,Chad,4.5,,,,,,,4.5,4.5,4.5,[4.5]
10,Chad,4.2,,,,,,,4.2,4.2,4.2,[4.2]
11,Chad,4.5,,,,,,,4.5,4.5,4.5,[4.5]
12,Chad,4.2,,,,,,,4.2,4.2,4.2,[4.2]
13,Chad,4.2,,,,,,,4.2,4.2,4.2,[4.2]
14,Chad,4.8,,,,,,,4.8,4.8,4.8,[4.8]
15,Chad,4.0,,,,,,,4.0,4.0,4.0,[4.0]
16,Chad,4.2,,,,,,,4.2,4.2,4.2,[4.2]
17,Chad,3.8,,,,,,,3.8,3.8,3.8,[3.8]
18,Chad,4.2,,,,,,,4.2,4.2,4.2,[4.2]
19,Chad,4.8,,,,,,,4.8,4.8,4.8,[4.8]
20,Chad,3.0,,,,,,,3.0,3.0,3.0,[3.0]
1,Chile,6.8,,,,,,,6.8,6.8,6.8,[6.8]
2,Chile,6.5,,,,,,,6.5,6.5,6.5,[6.5]
3,Chile,6.5,,,,,,,6.5,6.5,6.5,[6.5]
4,Chile,6.2,,,,,,,6.2,6.2,6.2,[6.2]
5,Chile,6.0,,,,,,,6.0,6.0,6.0,[6.0]
6,Chile,6.0,,,,,,,6.0,6.0,6.0,[6]
7,Chile,5.2,,,,,,,5.2,5.2,5.2,[5.2]
8,Chile,6.8,,,,,,,6.8,6.8,6.8,[6.8]
9,Chile,6.5,,,,,,,6.5,6.5,6.5,[6.5]
10,Chile,6.2,,,,,,,6.2,6.2,6.2,[6.2]
11,Chile,5.8,,,,,,,5.8,5.8,5.8,[5.8]
12,Chile,6.5,,,,,,,6.5,6.5,6.5,[6.5]
13,Chile,6.2,,,,,,,6.2,6.2,6.2,[6.2]
14,Chile,6.5,,,,,,,6.5,6.5,6.5,[6.5]
15,Chile,6.5,,,,,,,6.5,6.5,6.5,[6.5]
16,Chile,5.2,,,,,,,5.2,5.2,5.2,[5.2]
17,Chile,5.0,,,,,,,5.0,5.0,5.0,[5.0]
18,Chile,5.8,,,,,,,5.8,5.8,5.8,[5.8]
19,Chile,6.8,,,,,,,6.8,6.8,6.8,[6.8]
20,Chile,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,China,6.5,,,,,,,6.5,6.5,6.5,[6.5]
2,China,6.8,,,,,,,6.8,6.8,6.8,[6.8]
3,China,6.2,,,,,,,6.2,6.2,6.2,[6.2]
4,China,6.5,,,,,,,6.5,6.5,6.5,[6.5]
5,China,6.2,,,,,,,6.2,6.2,6.2,[6.2]
6,China,5.8,,,,,,,5.8,5.8,5.8,[5.8]
7,China,5.0,,,,,,,5.0,5.0,5.0,[5]
8,China,6.8,,,,,,,6.8,6.8,6.8,[6.8]
9,China,6.5,,,,,,,6.5,6.5,6.5,[6.5]
10,China,6.0,,,,,,,6.0,6.0,6.0,[6.0]
11,China,5.0,,,,,,,5.0,5.0,5.0,[5.0]
12,China,6.2,,,,,,,6.2,6.2,6.2,[6.2]
13,China,6.0,,,,,,,6.0,6.0,6.0,[6]
14,China,6.5,,,,,,,6.5,6.5,6.5,[6.5]
15,China,5.8,,,,,,,5.8,5.8,5.8,[5.8]
16,China,5.2,,,,,,,5.2,5.2,5.2,[5.2]
17,China,5.0,,,,,,,5.0,5.0,5.0,[5.0]
18,China,5.2,,,,,,,5.2,5.2,5.2,[5.2]
19,China,6.5,,,,,,,6.5,6.5,6.5,[6.5]
20,China,3.8,,,,,,,3.8,3.8,3.8,[3.8]
1,Colombia,6.8,,,,,,,6.8,6.8,6.8,[6.8]
2,Colombia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
3,Colombia,6.2,,,,,,,6.2,6.2,6.2,[6.2]
4,Colombia,6.0,,,,,,,6.0,6.0,6.0,[6.0]
5,Colombia,6.0,,,,,,,6.0,6.0,6.0,[6]
6,Colombia,5.5,,,,,,,5.5,5.5,5.5,[5.5]
7,Colombia,5.0,,,,,,,5.0,5.0,5.0,[5.0]
8,Colombia,6.8,,,,,,,6.8,6.8,6.8,[6.8]
9,Colombia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
10,Colombia,5.8,,,,,,,5.8,5.8,5.8,[5.8]
11,Colombia,5.5,,,,,,,5.5,5.5,5.5,[5.5]
12,Colombia,6.2,,,,,,,6.2,6.2,6.2,[6.2]
13,Colombia,5.8,,,,,,,5.8,5.8,5.8,[5.8]
14,Colombia,6.2,,,,,,,6.2,6.2,6.2,[6.2]
15,Colombia,6.0,,,,,,,6.0,6.0,6.0,[6]
16,Colombia,5.0,,,,,,,5.0,5.0,5.0,[5.0]
17,Colombia,5.0,,,,,,,5.0,5.0,5.0,[5.0]
18,Colombia,5.2,,,,,,,5.2,5.2,5.2,[5.2]
19,Colombia,6.8,,,,,,,6.8,6.8,6.8,[6.8]
20,Colombia,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,Comoros,5.8,,,,,,,5.8,5.8,5.8,[5.8]
2,Comoros,4.8,,,,,,,4.8,4.8,4.8,[4.8]
3,Comoros,4.8,,,,,,,4.8,4.8,4.8,[4.8]
4,Comoros,4.8,,,,,,,4.8,4.8,4.8,[4.8]
5,Comoros,4.8,,,,,,,4.8,4.8,4.8,[4.8]
6,Comoros,4.8,,,,,,,4.8,4.8,4.8,[4.8]
7,Comoros,4.5,,,,,,,4.5,4.5,4.5,[4.5]
8,Comoros,6.2,,,,,,,6.2,6.2,6.2,[6.2]
9,Comoros,4.8,,,,,,,4.8,4.8,4.8,[4.8]
10,Comoros,4.5,,,,,,,4.5,4.5,4.5,[4.5]
11,Comoros,4.8,,,,,,,4.8,4.8,4.8,[4.8]
12,Comoros,4.8,,,,,,,4.8,4.8,4.8,[4.8]
13,Comoros,4.5,,,,,,,4.5,4.5,4.5,[4.5]
14,Comoros,5.2,,,,,,,5.2,5.2,5.2,[5.2]
15,Comoros,4.5,,,,,,,4.5,4.5,4.5,[4.5]
16,Comoros,4.5,,,,,,,4.5,4.5,4.5,[4.5]
17,Comoros,4.5,,,,,,,4.5,4.5,4.5,[4.5]
18,Comoros,4.8,,,,,,,4.8,4.8,4.8,[4.8]
19,Comoros,5.5,,,,,,,5.5,5.5,5.5,[5.5]
20,Comoros,3.2,,,,,,,3.2,3.2,3.2,[3.2]
1,Congo,5.8,,,,,,,5.8,5.8,5.8,[5.8]
2,Congo,4.8,,,,,,,4.8,4.8,4.8,[4.8]
3,Congo,4.8,,,,,,,4.8,4.8,4.8,[4.8]
4,Congo,4.5,,,,,,,4.5,4.5,4.5,[4.5]
5,Congo,4.8,,,,,,,4.8,4.8,4.8,[4.8]
6,Congo,4.5,,,,,,,4.5,4.5,4.5,[4.5]
7,Congo,4.5,,,,,,,4.5,4.5,4.5,[4.5]
8,Congo,6.2,,,,,,,6.2,6.2,6.2,[6.2]
9,Congo,4.8,,,,,,,4.8,4.8,4.8,[4.8]
10,Congo,4.6,,,,,,,4.6,4.6,4.6,[4.6]
11,Congo,4.5,,,,,,,4.5,4.5,4.5,[4.5]
12,Congo,4.8,,,,,,,4.8,4.8,4.8,[4.8]
13,Congo,4.5,,,,,,,4.5,4.5,4.5,[4.5]
14,Congo,4.8,,,,,,,4.8,4.8,4.8,[4.8]
15,Congo,4.5,,,,,,,4.5,4.5,4.5,[4.5]
16,Congo,4.2,,,,,,,4.2,4.2,4.2,[4.2]
17,Congo,4.5,,,,,,,4.5,4.5,4.5,[4.5]
18,Congo,4.5,,,,,,,4.5,4.5,4.5,[4.5]
19,Congo,5.5,,,,,,,5.5,5.5,5.5,[5.5]
20,Congo,3.0,,,,,,,3.0,3.0,3.0,[3.0]
1,Costa Rica,7.2,,,,,,,7.2,7.2,7.2,[7.2]
2,Costa Rica,7.0,,,,,,,7.0,7.0,7.0,[7.0]
3,Costa Rica,6.5,,,,,,,6.5,6.5,6.5,[6.5]
4,Costa Rica,6.5,,,,,,,6.5,6.5,6.5,[6.5]
5,Costa Rica,6.5,,,,,,,6.5,6.5,6.5,[6.5]
6,Costa Rica,6.5,,,,,,,6.5,6.5,6.5,[6.5]
7,Costa Rica,5.5,,,,,,,5.5,5.5,5.5,[5.5]
8,Costa Rica,7.2,,,,,,,7.2,7.2,7.2,[7.2]
9,Costa Rica,7.0,,,,,,,7.0,7.0,7.0,[7.0]
10,Costa Rica,6.5,,,,,,,6.5,6.5,6.5,[6.5]
11,Costa Rica,6.0,,,,,,,6.0,6.0,6.0,[6.0]
12,Costa Rica,6.5,,,,,,,6.5,6.5,6.5,[6.5]
13,Costa Rica,6.0,,,,,,,6.0,6.0,6.0,[6.0]
14,Costa Rica,6.5,,,,,,,6.5,6.5,6.5,[6.5]
15,Costa Rica,6.5,,,,,,,6.5,6.5,6.5,[6.5]
16,Costa Rica,6.0,,,,,,,6.0,6.0,6.0,[6.0]
17,Costa Rica,6.0,,,,,,,6.0,6.0,6.0,[6.0]
18,Costa Rica,6.0,,,,,,,6.0,6.0,6.0,[6]
19,Costa Rica,7.2,,,,,,,7.2,7.2,7.2,[7.2]
20,Costa Rica,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,Croatia,7.2,,,,,,,7.2,7.2,7.2,[7.2]
2,Croatia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
3,Croatia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
4,Croatia,6.2,,,,,,,6.2,6.2,6.2,[6.2]
5,Croatia,6.2,,,,,,,6.2,6.2,6.2,[6.2]
6,Croatia,6.0,,,,,,,6.0,6.0,6.0,[6]
7,Croatia,5.5,,,,,,,5.5,5.5,5.5,[5.5]
8,Croatia,6.8,,,,,,,6.8,6.8,6.8,[6.8]
9,Croatia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
10,Croatia,6.2,,,,,,,6.2,6.2,6.2,[6.2]
11,Croatia,5.8,,,,,,,5.8,5.8,5.8,[5.8]
12,Croatia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
13,Croatia,6.2,,,,,,,6.2,6.2,6.2,[6.2]
14,Croatia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
15,Croatia,6.0,,,,,,,6.0,6.0,6.0,[6.0]
16,Croatia,5.5,,,,,,,5.5,5.5,5.5,[5.5]
17,Croatia,5.8,,,,,,,5.8,5.8,5.8,[5.8]
18,Croatia,5.5,,,,,,,5.5,5.5,5.5,[5.5]
19,Croatia,6.8,,,,,,,6.8,6.8,6.8,[6.8]
20,Croatia,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,Cuba,4.8,,,,,,,4.8,4.8,4.8,[4.8]
2,Cuba,4.2,,,,,,,4.2,4.2,4.2,[4.2]
3,Cuba,4.5,,,,,,,4.5,4.5,4.5,[4.5]
4,Cuba,4.5,,,,,,,4.5,4.5,4.5,[4.5]
5,Cuba,4.5,,,,,,,4.5,4.5,4.5,[4.5]
6,Cuba,4.2,,,,,,,4.2,4.2,4.2,[4.2]
7,Cuba,3.8,,,,,,,3.8,3.8,3.8,[3.8]
8,Cuba,5.5,,,,,,,5.5,5.5,5.5,[5.5]
9,Cuba,4.5,,,,,,,4.5,4.5,4.5,[4.5]
10,Cuba,4.5,,,,,,,4.5,4.5,4.5,[4.5]
11,Cuba,4.2,,,,,,,4.2,4.2,4.2,[4.2]
12,Cuba,4.2,,,,,,,4.2,4.2,4.2,[4.2]
13,Cuba,4.0,,,,,,,4.0,4.0,4.0,[4.0]
14,Cuba,4.8,,,,,,,4.8,4.8,4.8,[4.8]
15,Cuba,4.0,,,,,,,4.0,4.0,4.0,[4.0]
16,Cuba,4.2,,,,,,,4.2,4.2,4.2,[4.2]
17,Cuba,4.2,,,,,,,4.2,4.2,4.2,[4.2]
18,Cuba,4.0,,,,,,,4.0,4.0,4.0,[4.0]
19,Cuba,4.8,,,,,,,4.8,4.8,4.8,[4.8]
20,Cuba,3.0,,,,,,,3.0,3.0,3.0,[3.0]
1,Cyprus,7.2,,,,,,,7.2,7.2,7.2,[7.2]
2,Cyprus,7.0,,,,,,,7.0,7.0,7.0,[7.0]
3,Cyprus,6.8,,,,,,,6.8,6.8,6.8,[6.8]
4,Cyprus,6.5,,,,,,,6.5,6.5,6.5,[6.5]
5,Cyprus,6.5,,,,,,,6.5,6.5,6.5,[6.5]
6,Cyprus,6.5,,,,,,,6.5,6.5,6.5,[6.5]
7,Cyprus,5.8,,,,,,,5.8,5.8,5.8,[5.8]
8,Cyprus,7.2,,,,,,,7.2,7.2,7.2,[7.2]
9,Cyprus,7.0,,,,,,,7.0,7.0,7.0,[7.0]
10,Cyprus,6.5,,,,,,,6.5,6.5,6.5,[6.5]
11,Cyprus,6.0,,,,,,,6.0,6.0,6.0,[6.0]
12,Cyprus,6.5,,,,,,,6.5,6.5,6.5,[6.5]
13,Cyprus,6.5,,,,,,,6.5,6.5,6.5,[6.5]
14,Cyprus,6.8,,,,,,,6.8,6.8,6.8,[6.8]
15,Cyprus,6.5,,,,,,,6.5,6.5,6.5,[6.5]
16,Cyprus,6.0,,,,,,,6.0,6.0,6.0,[6]
17,Cyprus,6.2,,,,,,,6.2,6.2,6.2,[6.2]
18,Cyprus,6.0,,,,,,,6.0,6.0,6.0,[6.0]
19,Cyprus,7.2,,,,,,,7.2,7.2,7.2,[7.2]
20,Cyprus,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,Czechia,7.2,,,,,,,7.2,7.2,7.2,[7.2]
2,Czechia,6.8,,,,,,,6.8,6.8,6.8,[6.8]
3,Czechia,6.8,,,,,,,6.8,6.8,6.8,[6.8]
4,Czechia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
5,Czechia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
6,Czechia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
7,Czechia,6.0,,,,,,,6.0,6.0,6.0,[6]
8,Czechia,7.2,,,,,,,7.2,7.2,7.2,[7.2]
9,Czechia,7.2,,,,,,,7.2,7.2,7.2,[7.2]
10,Czechia,6.8,,,,,,,6.8,6.8,6.8,[6.8]
11,Czechia,6.0,,,,,,,6.0,6.0,6.0,[6.0]
12,Czechia,6.8,,,,,,,6.8,6.8,6.8,[6.8]
13,Czechia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
14,Czechia,6.8,,,,,,,6.8,6.8,6.8,[6.8]
15,Czechia,6.5,,,,,,,6.5,6.5,6.5,[6.5]
16,Czechia,6.2,,,,,,,6.2,6.2,6.2,[6.2]
17,Czechia,6.2,,,,,,,6.2,6.2,6.2,[6.2]
18,Czechia,6.0,,,,,,,6.0,6.0,6.0,[6]
19,Czechia,7.2,,,,,,,7.2,7.2,7.2,[7.2]
20,Czechia,4.0,,,,,,,4.0,4.0,4.0,[4.0]
1,Côte d’Ivoire,6.3,,,,,,,6.3,6.3,6.3,[6.3]
2,Côte d’Ivoire,6.2,,,,,,,6.2,6.2,6.2,[6.2]
3,Côte d’Ivoire,5.8,,,,,,,5.8,5.8,5.8,[5.8]
4,Côte d’Ivoire,5.5,,,,,,,5.5,5.5,5.5,[5.5]
5,Côte d’Ivoire,5.5,,,,,,,5.5,5.5,5.5,[5.5]
6,Côte d’Ivoire,5.0,,,,,,,5.0,5.0,5.0,[5.0]
7,Côte d’Ivoire,5.0,,,,,,,5.0,5.0,5.0,[5.0]
8,Côte d’Ivoire,6.8,,,,,,,6.8,6.8,6.8,[6.8]
9,Côte d’Ivoire,6.0,,,,,,,6.0,6.0,6.0,[6.0]
10,Côte d’Ivoire,5.2,,,,,,,5.2,5.2,5.2,[5.2]
11,Côte d’Ivoire,5.8,,,,,,,5.8,5.8,5.8,[5.8]
12,Côte d’Ivoire,5.8,,,,,,,5.8,5.8,5.8,[5.8]
13,Côte d’Ivoire,5.2,,,,,,,5.2,5.2,5.2,[5.2]
14,Côte d’Ivoire,6.2,,,,,,,6.2,6.2,6.2,[6.2]
15,Côte d’Ivoire,5.0,,,,,,,5.0,5.0,5.0,[5.0]
16,Côte d’Ivoire,5.2,,,,,,,5.2,5.2,5.2,[5.2]
17,Côte d’Ivoire,5.0,,,,,,,5.0,5.0,5.0,[5.0]
18,Côte d’Ivoire,5.0,,,,,,,5.0,5.0,5.0,[5.0]
19,Côte d’Ivoire,6.5,,,,,,,6.5,6.5,6.5,[6.5]
20,Côte d’Ivoire,3.5,,,,,,,3.5,3.5,3.5,[3.5]
1,DR Congo,5.5,,,,,,,5.5,5.5,5.5,[5.5]
